originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
GML,313.697352141355,-176.206042799405,-163.482970910561,179.203576506581,-152.755818122678,-99.5491387745357,341.563038383013,-194.933917450494,-182.715925534994,355.764080058134,-192.340429806776,-185.583889616541,308.738305999178,-197.825232205915,-162.338656486476,190.352166847238,-154.340829846333,-99.553116067906,519.256520010304,-258.183660606044,-255.194581987538,586.228819298188,-519.781963576055,-205.918837348803
Competitive Suppression,411.013203951233,-230.230668114281,-224.945676089226,456.173402292939,-437.318386724912,-217.394357280237,348.519906549315,-191.549929220352,-187.784448387876,449.135311093752,-252.991178095453,-240.966080384632,417.825694572352,-397.416214516389,-192.738028477074,472.092067378634,-446.373223860027,-223.548412150631,479.316676266668,-234.919144455785,-232.193486869686,632.647709066052,-423.81150196348,-257.459125604212
Direct Suppression,324.704891120417,-176.397705632309,-175.052293307717,365.08995530218,-201.784809276087,-185.619533942802,408.578060294161,-224.612258358555,-218.937938855427,309.841817746554,-168.133915177434,-167.896573356315,464.980581253444,-260.267891824154,-224.590709925935,347.731380863544,-200.627869877017,-179.712578071159,571.243947973709,-288.181943820445,-281.848928496568,450.058918078675,-401.836956877875,-194.974922064564
Generalized Competitive Suppression,399.643805758504,-223.510887556888,-214.281307211406,344.919687812772,-218.737465320198,-178.058218828973,325.185788841934,-180.140639677508,-172.888814713979,437.325942828081,-240.110776265177,-231.765100302745,278.25164418668,-188.99958284585,-150.46040877111,352.918338001931,-236.356043092311,-181.148175984283,467.218991885798,-226.711427253447,-225.092639064792,608.660206879858,-464.189475787178,-247.35927429187
Generalized Direct Suppression,315.273762763574,-186.108878004581,-166.430062072883,232.830292731968,-180.605115070038,-124.014271125156,342.205926388974,-215.446182017337,-181.167333877231,351.858541082791,-187.179155003047,-182.709715023565,338.254460177407,-231.523900521791,-167.892678335334,200.856806679569,-505.708033445616,-107.80093180333,522.274950701724,-261.726510390789,-254.562782901535,559.780029438753,-481.805653269029,-202.455987688754
ROE Competitive Suppression,585.161207653621,-308.548212500497,-303.948209874033,616.321216306167,-328.50337065346,-299.716898103658,538.165072118964,-282.797452598966,-279.901540647385,602.326267590561,-318.539418897483,-313.336125288285,596.051168398157,-304.882727362971,-290.162356308979,617.562951598778,-329.094598971993,-299.854332912718,578.661965725343,-289.146042648193,-286.873003671083,702.630899648156,-382.38435479525,-319.196783436251
ROE Direct Suppression,592.593994362486,-320.147786318106,-317.863017173354,629.816526927766,-345.461832620586,-321.106045844024,619.81160899754,-333.593005702871,-332.033157578567,579.73181157079,-311.909663956451,-309.486556928349,663.582822962807,-348.042411740639,-335.343321034411,614.983918897835,-333.746107356078,-311.014698144274,711.70927510228,-356.487474839243,-354.162965497141,662.55214488696,-340.86075528596,-316.415806293969
OML,269.108568569468,-153.271051715778,-145.990166409753,331.401226708399,-197.157929987373,-149.922461029279,350.878334132841,-193.586681761364,-188.348132723943,318.22157897586,-181.070415490521,-171.020990331062,409.663357863128,-224.978324799786,-191.987462301457,359.295391639558,-235.370984106929,-165.159039507895,545.584035990064,-271.252027487545,-266.972411953672,539.224174986256,-601.926984588589,-199.469697773632
GML,304.389513966513,-163.955123192017,-159.220940038884,180.393149380688,-114.706069294518,-102.429110163594,332.64635961591,-187.947243896566,-177.625159767653,353.639007878046,-188.570877912281,-185.414073016867,328.041769817609,-194.719259007351,-163.216536452696,208.99232204821,-129.785593884041,-113.793115645127,516.071054491949,-254.673038125124,-251.44351715039,588.612703891079,-514.727279192893,-201.197504300661
Competitive Suppression,398.203337885475,-217.15814245608,-213.007167665906,428.53780803401,-235.458455267264,-207.215050107065,330.686683292429,-175.971577459572,-173.179768043753,433.480893111787,-238.167826422081,-232.239342058369,379.043810131734,-211.023037824047,-174.404890114983,441.507881051231,-249.512581098493,-212.335207298322,450.915127678593,-225.731101128308,-218.179181741009,598.207937349082,-398.624235132749,-251.563278059013
Direct Suppression,340.854871111984,-189.8486866346,-182.256414291627,388.895454109234,-227.806716713282,-183.930006256857,428.100546639088,-229.214733331914,-223.165927514895,326.630793130785,-180.397652283902,-173.84877228319,482.302367846399,-293.598311140632,-224.856856309337,370.936776411152,-225.2563721586,-173.956558791853,588.560292697321,-295.505656262307,-287.10390716932,467.429873073831,-318.925656862778,-180.167816412415
Generalized Competitive Suppression,406.365063397974,-214.384409639163,-212.161329350935,360.078823006561,-221.495249134018,-183.618098980369,344.169948843603,-191.288570424828,-181.651678595723,438.44359843212,-232.038683130751,-230.020649937843,298.624012095202,-197.32577087054,-163.906325417302,372.971346061847,-223.843204231608,-192.462006937093,486.170004554518,-239.746803713176,-236.800862679325,605.406005451649,-414.428589624155,-235.637477501895
Generalized Direct Suppression,331.40551750962,-178.508824268779,-173.211654138183,234.48646863595,-130.048758886833,-121.56914623213,350.580528138848,-190.611177020235,-186.059004005611,365.029937892576,-195.941682670227,-191.128893711554,336.59092720152,-258.371935773497,-166.493941375903,198.617931816664,-117.888562860647,-113.27500414441,525.547335613846,-261.892030542638,-255.946100137498,507.1994550588,-457.743556080241,-206.439589049943
ROE Competitive Suppression,574.634654663621,-306.619672557978,-301.765090695603,594.877062656105,-333.001257802232,-291.52493461019,536.110945824637,-287.83556924439,-282.090005735058,591.464698038438,-316.670122553217,-310.686764595869,585.283992400525,-337.47875935869,-285.615073203397,595.881604366141,-325.133980920638,-291.445045537936,605.912088548139,-310.230558146183,-294.389677129141,697.054584916288,-379.697243664075,-319.262551174493
ROE Direct Suppression,588.592230009512,-330.314063181103,-327.41963902188,639.473605345314,-403.424742225959,-335.647035770301,626.768475468735,-347.472887889931,-347.131585004533,582.616216144635,-322.627423283334,-320.1500020586,680.532957982247,-403.671124119384,-347.558339733428,633.17543067756,-415.916536552898,-329.334477766553,718.009649969106,-371.834598575343,-365.770039324913,685.670362596052,-374.906978111777,-319.223744307287
OML,308.754368759938,-181.323212285932,-166.696233307466,351.461537659156,-207.232559087914,-169.618414500751,379.65520624354,-202.897344562017,-199.160477388062,333.066085273525,-207.476034201672,-177.778276553927,438.375627304942,-238.431729936411,-200.52369922334,367.695718441617,-225.310237201787,-178.508274102411,558.234563629994,-287.400257985266,-273.012882339966,503.85637275765,-458.81016659445,-179.117178350051
GML,309.774729159269,-166.752305131423,-160.476370874119,185.661546700267,-114.973265541071,-90.9251109603521,338.200256581689,-180.03975050624,-176.009421984388,351.310376077547,-185.982139964718,-182.986600043788,321.74499485082,-170.720865526208,-155.347279525035,199.063424116742,-124.348829390918,-96.2734333090799,523.97031452006,-256.65630298723,-253.968798347711,518.101758536961,-416.428849822947,-198.698896338713
Competitive Suppression,356.209249695594,-194.570005427883,-191.141419697931,404.394729804945,-231.63257713281,-190.328091983765,319.087357591202,-172.777030511591,-169.293935370408,395.494028526761,-219.355839431386,-213.727315715877,370.494585301075,-234.205857613451,-169.173114108253,425.424502978566,-257.38688781563,-197.503911730461,497.626191912923,-272.834878190029,-241.74500333466,593.297133775691,-453.501388560184,-238.795293365936
Direct Suppression,337.42331876014,-180.426910749901,-177.796045793903,394.734429963091,-225.660968873212,-185.69050878804,434.801109385709,-233.145685930086,-224.759491701952,329.397140002111,-178.122825679176,-174.888547529126,496.299812281895,-262.697065090322,-224.060163237316,391.870918732299,-231.157417179981,-181.316856047372,593.55386129118,-297.311445264798,-288.43112266273,495.847310967932,-380.547176310906,-175.510176112364
Generalized Competitive Suppression,409.065258925867,-217.881848612879,-214.425001990025,345.809560013769,-291.79278755321,-176.784175387451,351.787999884403,-197.319526701397,-187.530846058016,441.359219175677,-233.964247765899,-230.352238990788,302.666102922823,-245.797248519711,-157.588180277667,355.633360753618,-307.251780356737,-179.535920652636,490.047755065216,-236.705281370332,-234.284520002646,599.471437423805,-395.461381875779,-239.852993525258
Generalized Direct Suppression,332.843942498986,-181.221971842946,-175.728378691675,256.361552928346,-161.852495570535,-131.596711690177,357.629491530785,-191.226017682483,-187.888401883481,359.266974326067,-192.265630538125,-187.909822183169,356.232675742148,-190.728752945894,-174.120650115933,237.761392966406,-141.074953706994,-121.66458284201,531.583487747469,-263.012889799063,-257.652945104375,537.424814301333,-435.34041395006,-196.683914975115
ROE Competitive Suppression,563.026860244859,-296.266706128993,-290.119305793234,577.411726539212,-324.915010278066,-278.752811944693,516.126824506128,-272.312768720979,-267.266778638544,582.845598199591,-307.301432665016,-301.153208499526,555.031317540119,-337.227511571779,-266.706055935348,579.465110501657,-333.029624409568,-280.731938584791,592.706606706248,-293.134176084984,-253.592015266842,683.77860389249,-365.603363818644,-309.289534250076
ROE Direct Suppression,566.343450230168,-300.08929946462,-296.98277885113,604.920048634399,-346.486976210566,-308.846877953597,588.138661820137,-308.367831133553,-307.331091266438,552.510323327326,-295.444585496771,-290.713564874511,638.901175818534,-378.64046767479,-323.191100301304,592.198336341346,-348.699810990754,-302.206809057455,682.074680769812,-340.31685865984,-337.978950482045,617.406876606317,-329.604516044283,-295.165042149776
OML,280.828174374722,-162.121332866637,-153.18139225128,345.31937516899,-219.660705994348,-158.24027966803,378.346290136751,-214.457279447886,-197.355726545966,319.225020176934,-188.274593472607,-175.93872788259,442.845931467373,-324.139431966094,-197.001468152132,366.736521874313,-219.873847737941,-172.079370427077,561.610898629755,-295.309692769032,-274.490398417615,563.255525091718,-637.603567444369,-197.716668118101
GML,295.925140818442,-161.363082408304,-155.291662549339,156.8195541657,-127.364919301332,-87.6580809023032,314.663816382757,-188.826055190863,-173.49349640208,349.452879483262,-189.911570269444,-185.244598587715,293.798787097521,-192.652204078984,-155.382127585667,184.101130854814,-153.252811994325,-103.989594480988,511.88139371612,-256.910786343087,-251.324316664389,555.214481237977,-486.095283963234,-203.239442398617
Competitive Suppression,369.894733018011,-212.842038259348,-198.721608780911,395.726764080297,-460.908130431588,-188.1624696901,308.675428475707,-180.234278389128,-168.752278392283,412.16780104211,-233.870532574223,-221.694626468931,358.127860086946,-285.913105765022,-173.553997845821,414.186649124487,-416.267584105655,-196.230577539136,464.369950942742,-235.749302743526,-228.489154895881,570.982777798554,-462.300870695521,-236.625871824049
Direct Suppression,378.819376981813,-213.000965133704,-204.914975147005,433.440270576198,-242.158168860676,-208.362132776116,449.634539826563,-262.62481981542,-240.221571372833,364.589534374016,-205.735375007391,-198.440773540251,512.971794294227,-278.00551294643,-239.933243511719,426.092872736279,-245.823488524126,-203.336770872345,596.057836041337,-300.56866138222,-295.260861742409,458.537409311805,-276.243528299293,-202.832648181106
Generalized Competitive Suppression,361.290988059254,-196.372699194236,-191.201799062724,321.170883346922,-205.744756270332,-164.204344300192,298.100205305788,-200.336863412439,-165.958513448177,409.124281541883,-218.030180727442,-214.276988583667,271.961785801692,-197.161723955324,-152.029513896414,341.844162003589,-211.694926502724,-171.025480364172,478.81694354473,-238.549883360757,-235.157758346569,588.923762936865,-370.428891838028,-231.242866910481
Generalized Direct Suppression,323.946105207713,-178.638852457576,-171.435808904268,234.673345112774,-149.832795940845,-127.717909335769,342.780506783113,-193.614872350869,-184.777845375971,363.525763772904,-194.746407058844,-189.149434116147,330.845580779556,-195.788221244059,-166.126500565864,203.488681311547,-135.467013629018,-112.797716432545,526.339549108721,-263.898491512366,-257.4486415553,551.872928126193,-430.052178650767,-206.31379492854
ROE Competitive Suppression,564.13814004012,-323.401886001371,-302.200273413632,570.659865153057,-321.346817288088,-289.821153307263,512.431976494652,-286.458794637824,-276.815559306838,582.535899456118,-331.057964296168,-312.828440499399,547.254870210013,-308.482785169942,-274.269101243043,573.507024493415,-327.923211034564,-291.443097376702,587.384554528381,-267.489799839565,-267.483616681404,683.458745993448,-393.14855317359,-316.599974111
ROE Direct Suppression,600.122237914977,-341.377157882547,-329.29442973424,644.134888082398,-376.662166781141,-338.281215732674,622.993088694188,-348.668685415352,-350.442796039173,593.606514931963,-336.357488458323,-322.907939728048,668.081592816544,-397.436583612983,-348.211304747613,636.589677969416,-371.19647526955,-334.2491159093,710.544204623762,-364.900252217074,-367.797963811794,675.965488065724,-386.988734170903,-323.059381866851
OML,259.052213164852,-153.366476782217,-142.770201016617,316.653658828962,-201.656112337237,-149.259914451942,359.552134754235,-196.818274409003,-189.476656342476,307.548856801503,-172.932481353393,-166.700061956909,420.311274534119,-238.271744383866,-192.268341780578,334.933005051478,-221.660278756492,-162.116185856545,536.950730244091,-267.959635825946,-263.747330351033,536.833878140536,-509.282059582955,-178.659960697886
GML,323.539849198882,-176.843561180162,-170.851399769855,213.864748474629,-141.145256105093,-116.780736490418,348.663174351401,-194.083160919006,-186.138748629892,368.899085403496,-198.64473083027,-193.452024585266,333.402988238993,-214.666878619378,-167.292944447866,229.975267154515,-148.624040702628,-121.103490072212,522.313022313587,-259.419795871522,-255.964739650712,561.838594011262,-537.513220849544,-215.557260039943
Competitive Suppression,387.11943029926,-227.014250564644,-209.932735994211,431.253768044651,-268.926724318942,-210.38574042323,339.695718375584,-211.300042207459,-183.976266788459,419.371667308282,-228.575346447838,-224.754749902328,402.182610760645,-255.327868107688,-189.614887314423,433.105784906248,-242.272540726944,-215.881185773768,480.363813229048,-321.075820871526,-239.843698947467,595.309327537974,-407.387001875098,-235.981386483055
Direct Suppression,376.23034701654,-220.670833336667,-201.277332033506,414.251150146926,-253.385376020165,-203.795472838569,441.098989420335,-242.471167960929,-235.613553318028,360.680870624422,-220.070930128697,-190.425807299569,494.551361336981,-291.25545644632,-234.284217223064,404.742424101552,-249.179019884159,-194.705370359806,598.399073115567,-303.182275697982,-292.723152714545,515.775109737473,-295.752143252891,-197.113887388977
Generalized Competitive Suppression,412.12699599593,-226.422151564836,-220.452549268414,349.370485119974,-211.515854593217,-181.177800572177,340.243098394135,-191.197043746771,-182.364499066873,454.18320073086,-245.5357828213,-239.338942657266,275.106474388092,-170.051733762152,-137.597915860713,369.319246923508,-223.100099800008,-188.573903023051,469.334119037466,-230.018595874495,-227.892789279718,635.780144384997,-413.395102298301,-250.267204654393
Generalized Direct Suppression,334.113046407697,-175.748566142233,-172.372818618336,228.220186927282,-165.557170515662,-118.764087056974,369.01073498087,-195.670965645025,-191.964351612733,368.858571546366,-193.829096251031,-189.914762000365,359.006270559277,-210.716571447636,-175.664826274012,192.94820695276,-155.952906818338,-106.503018474541,533.328990591433,-264.389488657535,-259.639818102785,534.594788468744,-468.442946301013,-200.251943677376
ROE Competitive Suppression,551.622503829641,-291.371678627045,-286.536837537863,590.160275001075,-328.033018427824,-282.20125397448,505.218290999359,-264.945600355954,-261.941374372577,574.601476661553,-304.612567287323,-299.109723991258,559.115787750281,-286.21289443585,-265.374639916114,594.707869674194,-350.886047697042,-284.727928692698,550.781283595289,-268.901552936019,-252.485361609251,677.475821816266,-370.824216081989,-308.115887275007
ROE Direct Suppression,568.261149912803,-303.891160185305,-302.132160784946,621.584663375175,-333.94661780922,-320.214587136808,599.36592217048,-323.433905862716,-320.574514679798,557.440864771061,-295.608882248664,-294.406260253513,661.386246244579,-366.532946559747,-333.465728156053,611.648682365932,-332.871788941151,-314.779088417166,691.853920724598,-353.220725355307,-347.847117217324,650.158503976749,-381.539911013707,-297.714476512618
OML,294.027286449211,-158.372727488609,-156.916935472287,339.303804855986,-246.110744691159,-159.909292855352,384.790734741915,-209.309871937229,-203.192104555879,337.387805396029,-181.527196128953,-177.830300714303,440.012144976011,-242.675363345684,-202.245822684063,351.903921361481,-234.724443510304,-172.162602657147,562.763646075481,-292.414120478929,-275.51330052874,554.163324914493,-532.761049826752,-195.049901841058
GML,313.057902175895,-169.960305156912,-164.481623134477,229.902552795022,-156.921430009735,-122.867592636384,333.075314809994,-182.868884391906,-177.558329121697,365.898045679535,-197.86283472732,-191.749708091852,327.521810893117,-194.226830903798,-165.95719260974,256.657895262541,-155.994707374991,-134.210562729047,519.234132744865,-256.044937845296,-253.705533196381,569.154997410197,-459.164176093287,-211.650857868098
Competitive Suppression,376.031422699536,-209.631554774976,-201.17481559025,415.421152755787,-247.318514399835,-191.792303025536,279.31546601427,-158.424385402864,-149.951936619683,419.156106237959,-232.751551930191,-223.29572822256,344.893783385192,-216.195149333117,-151.586976768001,434.568060281964,-264.500055700655,-199.304989835285,450.338836069505,-232.346844892359,-217.466295506517,601.711663248122,-425.2906199325,-236.775828262961
Direct Suppression,363.889913875454,-195.294275164217,-193.307528918442,408.133571221553,-262.799733735725,-193.504377141616,429.254239764521,-239.245927756212,-227.452254611206,345.760998910449,-184.880885573561,-181.90761230189,470.210954178988,-260.954116341049,-226.7172028277,387.551870368823,-249.229847017102,-181.204754425664,583.836217920301,-301.773775944623,-286.581060950038,480.138575470953,-326.011211983906,-194.250928363516
Generalized Competitive Suppression,406.582727680415,-218.587508390515,-215.466585709891,328.456003739835,-200.779781981423,-171.322565767321,349.89628072491,-189.183292981218,-183.730746440617,442.962956715988,-239.976562261056,-235.759858586072,280.684072204944,-180.087367849614,-142.924694398629,343.084917696184,-213.26717409399,-181.888479220987,481.017910545247,-235.903787395981,-233.417520587414,629.829236460046,-405.71454777499,-243.579650935226
Generalized Direct Suppression,311.969265954224,-166.262616625739,-162.53934664358,222.34107589401,-176.718491933911,-118.213233008841,361.800328054668,-197.313547624129,-193.411553467619,346.919006347901,-184.287467844096,-180.467238792269,347.370292643738,-214.190775425365,-178.447033533431,197.711902221619,-125.95317158321,-101.107999139413,531.583255916964,-263.830768281707,-260.077295032655,552.853111093848,-530.118445208725,-194.458359851818
ROE Competitive Suppression,553.896256048842,-314.680751277536,-292.392364253296,584.002802588962,-453.686686150109,-286.52324575164,502.033481040517,-293.099373189694,-269.105736657192,575.181023131062,-324.416728406886,-301.180869926242,541.314777165133,-332.897979493444,-269.527558856594,588.312585407323,-512.490999185555,-287.092239895095,570.487669854491,-274.931640427936,-268.767277146422,683.07236992849,-378.408494985291,-309.228264408252
ROE Direct Suppression,585.500573754846,-330.98580900167,-323.981623260244,627.427221906288,-359.777500134408,-320.962984894646,611.325609285363,-372.759891101425,-335.511191490748,577.879178857261,-322.810056803823,-317.291164244855,650.417845962269,-410.29550659311,-333.323540917249,618.538890069939,-353.879696638897,-314.944424608839,699.503764375299,-379.696503200391,-355.640896269776,657.824789009754,-351.408260009496,-321.012104188755
OML,266.8948714067,-159.566196080245,-148.115377834611,287.399354156402,-178.773757040174,-149.10227048637,359.962664268923,-201.50017235855,-193.396933426576,305.926720933138,-183.947769158122,-163.62091195917,419.088626028946,-220.851112492544,-196.120097311335,309.512059047612,-198.389102801882,-159.431930596911,552.847630343442,-285.660735453221,-272.099487851658,592.815850106975,-688.384207297885,-217.20448458651
GML,299.240760750433,-166.815816534853,-157.280791090368,182.480336125181,-141.373859138255,-103.641177926201,335.75441306799,-186.678910145697,-176.39494026873,341.485426680364,-186.091276290669,-179.981823376389,321.100594484817,-190.836847733077,-159.677932535778,195.559204124792,-148.308059947718,-103.923116041211,523.913271432282,-260.048155663266,-254.862699980203,535.621422168464,-408.800058585082,-198.785142083303
Competitive Suppression,366.497787537001,-205.967121419322,-196.24297897657,405.747053244545,-269.033334125536,-193.324174465668,289.460431572994,-160.898655659481,-155.291522407471,409.584083555867,-229.782636308407,-217.839661307707,341.945066952329,-236.225086999211,-161.226898304206,428.850714816878,-290.805373604907,-200.70152187734,464.501451114604,-232.138540594484,-227.318601140918,578.513519456136,-450.674977211772,-240.104711771731
Direct Suppression,371.109460188035,-211.345881383204,-196.174076773418,430.387052092695,-260.972467290926,-198.40041159137,421.918477310283,-245.385285159759,-221.9779097667,361.893345667388,-219.708739231549,-193.885270500626,484.658567025644,-304.518551448677,-223.978909137919,421.410897310501,-255.392394771375,-194.28044020717,571.887489872418,-298.541132455937,-280.976956256183,467.08594643936,-341.462034036575,-196.156213387158
Generalized Competitive Suppression,419.288257470608,-232.011084727379,-221.659612187699,345.645582704566,-204.165512364929,-183.107109874325,352.633812127941,-201.95157128469,-186.456155690367,452.608125889,-252.653096681117,-239.436328991084,292.817682507856,-199.629205239092,-158.571958856828,353.869973762202,-214.507286044087,-189.264734146387,461.17909895094,-224.263209500436,-221.637957246005,596.886623758918,-410.376490454359,-253.151152547359
