originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
OML,265.282989564118,-153.112550997443,-139.884735317866,316.396674040552,-225.899930110521,-141.499361265446,351.611784806939,-198.36349505871,-189.915464339385,300.563555017824,-174.072175523097,-159.869011137847,416.983375268306,-236.373228548876,-194.788259966823,332.267919464699,-238.38629164105,-156.20176221854,540.623639853048,-277.342947145372,-267.940410850243,455.318260604095,-386.054634390182,-177.166144395767
GML,311.889114825969,-174.628827307762,-167.721302612161,190.167873764695,-153.841396215405,-106.869608555735,339.646425710001,-193.860042881442,-182.273541112481,364.562006285415,-204.033059217503,-197.317279061133,325.811149459567,-208.14738518223,-166.308638101662,227.788578233824,-186.683241973624,-137.043911540758,512.640333396979,-253.453157263521,-250.402501542501,596.025553483528,-688.184613680369,-221.792457159408
Competitive Suppression,368.617310520622,-215.143023417093,-198.152045352963,414.389481940722,-259.434368609277,-189.132239337226,275.109944488227,-151.128553891794,-145.16051148407,407.925375235296,-242.780724452093,-222.654569950405,335.759422942252,-202.775298996935,-151.686998673007,430.03193656861,-276.47420601271,-199.592155182113,460.134620855062,-241.780910824577,-224.975749957921,592.133751877795,-458.513106257176,-242.932009203074
Direct Suppression,358.083850487378,-197.492448862126,-190.977990272689,386.082322476207,-217.270961138299,-187.548225878372,452.857329027301,-255.085877614188,-237.078908482756,329.318774241132,-186.448661352839,-175.66983779238,507.641080367226,-286.239646364401,-234.495071547629,376.058128953519,-208.678585128485,-176.606942292564,604.803547814141,-319.550237141683,-296.674667981981,431.01751838246,-302.613108197697,-190.987680634465
Generalized Competitive Suppression,389.126867071029,-206.335099575036,-203.33135919328,331.313861594564,-225.318601847763,-170.788433264518,298.456382133038,-165.778401227574,-160.190326245289,435.05658320015,-231.760999643197,-227.499773820881,245.204359612848,-162.380895542391,-130.217902265282,356.572950257915,-284.885810339499,-183.707740176269,454.480757746034,-224.679899572959,-220.082837432519,579.069920791895,-420.427929963435,-244.052362611465
Generalized Direct Suppression,306.598566988599,-167.494362033799,-160.23717242936,210.939550744432,-145.042500224658,-103.7192411079,338.218910290804,-187.170973150982,-178.687231581723,351.719358715218,-188.502540400947,-183.9347615982,331.240045852611,-183.544992917624,-160.276092901502,183.974355613352,-118.11029067324,-92.9434648620006,520.46928359337,-259.078719688858,-253.889719480283,572.739871489809,-469.453991969692,-205.862683183134
ROE Competitive Suppression,569.497272283026,-305.402995975161,-297.590380961413,601.785094169609,-334.695028635439,-296.065496188213,519.900223069122,-280.062966089201,-271.49457433011,584.763141078496,-311.086274034244,-305.098973482977,576.053129938712,-306.038309964613,-280.908789158843,604.702936028505,-334.254278995685,-296.822670976412,556.527911682136,-274.907367346392,-271.447526260806,672.033954759013,-341.843502828706,-309.666854215825
ROE Direct Suppression,599.98542629542,-326.663009144819,-324.755174766279,628.474039373703,-355.712147378328,-328.198230217658,626.876519797011,-350.219883572111,-339.88251337962,590.19027141659,-320.662801996211,-318.042977205927,655.076254066919,-383.439534397607,-338.51459517023,614.530334779576,-336.586537644873,-320.443412948253,717.00225416877,-377.666222705416,-364.663255051637,653.557080401766,-350.208994605917,-320.655065335127
OML,315.295575617723,-178.701873400457,-168.176662255098,368.162330580671,-246.276980479557,-168.479587235663,373.72216794836,-199.613881061978,-196.05906727327,350.785272337951,-197.076080260411,-185.924626342946,444.911688181794,-257.315931511486,-199.375230738163,378.182626549956,-263.759321740822,-177.819964738729,551.86393805556,-294.752206957779,-269.532940137439,565.214227498325,-381.558082588481,-203.970076392057
GML,292.110198708796,-165.021007594448,-155.901560945647,173.858722408423,-141.070794472846,-102.629048127691,323.742905731971,-187.404759610402,-172.949518303911,344.115274463067,-191.072060376438,-183.716791974842,304.589293188381,-174.49510268096,-157.298928190035,187.708097177042,-154.629046784185,-112.406380430434,512.298250986062,-251.756380786496,-248.973975210532,589.901213845284,-535.810493742969,-200.961064998313
Competitive Suppression,364.281372021531,-207.285183156169,-196.57812283846,401.13010235247,-228.098162565405,-194.275889380797,301.086816801533,-171.581715006546,-162.325625252591,406.31079240568,-243.016763971935,-216.517761089096,363.848974941187,-201.765180856039,-164.790364039356,423.264599119789,-259.722893795167,-201.337424299965,471.86827914411,-240.63765264905,-230.803546841573,604.081563254401,-378.199403559117,-234.687297798149
Direct Suppression,357.274970247538,-189.095446017587,-186.550236398525,395.972181001689,-235.181477950021,-190.525383139063,446.71938458393,-236.88538951753,-231.798772403511,337.37744481707,-183.504715685341,-177.676797254182,490.635454822324,-272.393272076614,-234.130967573523,396.453054621382,-257.720990374719,-185.319829030298,601.889874993321,-307.792304014836,-294.117858152505,414.090612857539,-285.989763318609,-186.806048810789
Generalized Competitive Suppression,416.291038714174,-224.032756332341,-216.080673006346,350.983481566075,-189.198168279706,-174.944864331762,364.743724894524,-241.078823405264,-190.919343459341,448.904118467798,-235.811177537559,-233.50360500376,313.330115832521,-198.728652228967,-162.474885517292,363.751070511904,-199.633507306227,-179.75902192599,486.451118471363,-230.768927649022,-228.402677819248,596.485001213666,-399.960155633475,-242.168536899225
Generalized Direct Suppression,309.882983658253,-169.566903548856,-164.096059798447,205.311116895789,-193.132077447531,-106.408963964011,347.928893037079,-193.430812657909,-184.165111231393,350.170190232829,-186.781841727933,-182.696939148075,330.572052671649,-198.417374697664,-163.788877752953,183.012341822103,-151.437461318563,-95.1053164505822,524.369732917124,-260.015679991175,-254.842337886819,572.97348628042,-431.313860423071,-195.218349979921
ROE Competitive Suppression,550.98419082519,-315.387063045385,-291.517483459605,597.974322462755,-439.845925501545,-288.942338402624,494.92805515431,-279.191839145034,-264.103178248998,572.122534719317,-325.39315992196,-301.313113364065,558.725441797432,-316.961463274042,-270.584285827841,601.438218717608,-367.642632073808,-289.872094972031,543.190668303515,-263.911278372461,-269.635812004555,682.484590870676,-370.396093779679,-307.024318171987
ROE Direct Suppression,567.127763402428,-326.196724224416,-322.273504494891,626.064778539267,-358.423113572416,-327.589704868015,595.683829713661,-346.271319870179,-338.484431233904,558.688496422013,-318.764344311333,-314.104169589541,659.537748649833,-377.618823246916,-338.700627331074,616.951836546214,-350.921782787462,-320.441040505034,693.341507597467,-366.786813268555,-359.419711325969,664.589837773131,-410.895767873649,-317.917538811981
OML,283.182363193256,-153.832832428441,-149.871444646909,347.645310420971,-224.976473287399,-156.643870255709,372.428372124751,-207.86560725528,-196.801403879348,308.639661384726,-166.026558136689,-162.62830189997,439.178600585662,-250.81648547875,-196.135471101501,346.144071252052,-194.568441206318,-163.052237790256,557.267259797035,-298.299688916117,-273.137755417366,507.664412976746,-451.198403999516,-167.668970360978
GML,316.977370141195,-177.526760674782,-167.404030390807,213.697091885025,-123.089859740117,-105.294359050817,340.49038755932,-187.086848009115,-179.893289971182,367.344714688335,-209.745222483717,-192.360702983906,333.507680010194,-174.612949983456,-158.264935294554,226.856344220775,-132.4190094225,-116.427128435534,517.995539696978,-253.589250503605,-250.893960043508,602.565741528676,-465.882080230423,-211.533283699766
Competitive Suppression,371.499055779548,-198.199132139113,-195.340024453607,404.966783083912,-246.481606357311,-193.368281745668,320.34866086774,-176.275067417294,-168.815800318025,408.093085257471,-220.448992952137,-216.78751819572,376.816936752706,-249.13290411956,-172.158512629673,420.304288407574,-251.317068645324,-201.878560135148,478.37546226898,-245.685410383332,-236.183286956253,584.535847280668,-387.416648579998,-231.948549767751
Direct Suppression,340.31632936332,-185.653654567735,-179.212439978707,404.983105685867,-219.457025282874,-190.783513144536,417.568263508623,-230.336338306706,-221.109847424527,340.262969930711,-182.711742563825,-180.331397899893,482.477126403215,-268.57783184363,-224.087935177442,398.265468582936,-226.596937918671,-192.664213458016,578.421719891872,-359.571570585945,-283.702917851014,512.053797772098,-422.891832812567,-178.072534777132
Generalized Competitive Suppression,400.09730933459,-209.936295261707,-208.104743459176,312.766022320439,-179.460903189213,-164.364539660987,341.553277176275,-186.645862601154,-183.148932345555,443.08256073435,-233.342176770144,-230.704333160537,287.705621171882,-301.685555346369,-145.998492430534,317.648402878683,-214.805813903208,-170.446956001263,475.098400216457,-233.252316343804,-230.369379705074,597.99469674354,-409.396298146646,-245.763406123223
Generalized Direct Suppression,340.264770358087,-184.755697324529,-175.499023409775,235.193060509608,-147.005154594133,-125.103026129478,356.878094202078,-199.902293174755,-190.525010491364,375.83311709668,-202.517329361347,-193.917358869039,346.568493245516,-200.978526734731,-172.315076729504,214.798341532243,-140.193790615737,-116.276987135943,528.355102053534,-258.387285460568,-256.301175918242,551.839199538244,-463.168786439559,-214.035853495312
ROE Competitive Suppression,578.257183589378,-318.323286592526,-301.745745865749,599.230300277699,-324.052528155373,-290.843324230594,530.592043282692,-288.395834728146,-277.100632484433,594.031967160262,-331.162214000731,-310.265983767302,574.691070323399,-299.207853336759,-278.074221335929,602.149112414063,-328.293786009738,-291.890314208862,598.08707370641,-286.415648005345,-281.525259575655,690.217393762019,-379.095771501543,-316.984752622161
ROE Direct Suppression,583.577053072935,-314.336971831572,-313.027347934012,636.197715407769,-355.658873636095,-322.176371678628,602.583688357134,-328.32713998949,-326.156256591094,574.975916697801,-308.45888197811,-307.153583020033,660.314848533462,-370.675000141103,-334.023554912402,627.553734958796,-347.24728059759,-315.879312093016,691.677623482654,-352.344300713756,-351.623176190839,665.521646620261,-345.25056670692,-308.09954816387
