originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,319.977487441613,-173.245641724612,-166.239078364432,225.42057143154,-149.010994655109,-114.714218664396,359.57264468088,-193.511277097601,-187.350592663892,354.140058868169,-188.323504189349,-183.869775056199,350.832875278017,-193.09425238844,-171.165963117555,197.469689254201,-117.065511206983,-100.118245881364,531.338707568192,-269.40361455483,-259.181200266426,584.668076949766,-512.37642730467,-199.069320872121
ROE Competitive Suppression,558.112671934197,-304.628168779311,-293.914624665598,581.76002702158,-327.549695870866,-289.09109803838,505.931310731366,-277.50402067281,-268.476445271719,577.585154944356,-313.306024786993,-304.795353974141,552.662106844674,-294.667572234926,-275.85509672862,583.288616473321,-330.091076439051,-289.91851939695,582.148352389547,-271.66387894292,-289.592874132103,690.900623163428,-381.568351738345,-309.458448980106
ROE Direct Suppression,591.507612387946,-316.814569733476,-311.855433871834,644.614053153146,-344.772882060453,-325.155020792909,628.393223074208,-338.88498039566,-334.015303333928,585.177081202012,-310.719550922453,-305.169566160948,692.479015758617,-361.960391702647,-343.439929713462,638.3533624264,-340.027586993358,-320.450191739524,720.562253236865,-373.912682985372,-362.931821194072,682.007848307379,-434.598925756998,-308.896608602962
OML,289.589558821758,-158.388875968951,-153.149378786523,334.628679838673,-206.566327974702,-158.005243023648,380.325979411969,-205.486127205307,-200.102254432032,318.418200412471,-179.717735288304,-169.536739544307,443.387474631434,-285.901640266117,-201.123247501361,353.45746002398,-205.352893783987,-167.261400240734,563.372562495135,-281.188140378046,-275.522033849542,606.381010685634,-478.256446360086,-180.872344888155
GML,302.48064031474,-165.717257758111,-158.854663281641,170.581378512079,-109.490522457166,-87.0457499850882,315.87770851825,-175.187378508175,-167.981241444747,356.517151839697,-190.635535436153,-185.526323186683,298.501154818996,-165.824798995916,-148.039596804681,183.198017247849,-115.066871407125,-89.5578590865002,508.494759165483,-252.421358219724,-248.111869832421,580.790822903942,-455.772496609436,-202.352998733225
Competitive Suppression,386.366378697863,-207.478454189424,-204.158492922652,417.843227056659,-254.923828782799,-202.143378892407,323.441071175923,-174.40692776186,-170.135949493626,422.715239309082,-226.175139411371,-224.712443329768,377.578396257534,-217.74129487431,-173.966855698681,428.237792453759,-251.085600228765,-210.441326989667,467.310309794182,-252.104667542021,-222.007467679947,598.754951740032,-440.152276383443,-235.895986949107
Direct Suppression,337.995765239968,-183.709504631843,-181.008548033611,365.784835376269,-212.050835948898,-179.832932852934,424.309282502474,-225.812396567817,-222.19005756036,325.347749004171,-177.569945758175,-172.730282521661,472.709716601502,-244.168171648052,-220.679028857651,365.621756277762,-196.559743177866,-178.021985902702,585.95829639612,-289.345783808095,-287.901285848285,452.660767486398,-319.540324037326,-181.834470901549
Generalized Competitive Suppression,410.862643927841,-217.366463703292,-213.409208578763,331.934495074329,-200.129488134898,-169.490577064632,363.682782421099,-208.751512645521,-193.168101745054,440.718776314897,-231.32685282977,-228.25792807256,266.219992885979,-160.902017314595,-145.983507772248,327.436061434026,-216.252341929452,-167.492867772125,487.124400021523,-237.124096296494,-235.783421943578,575.846873518364,-390.664358252523,-240.589370190012
Generalized Direct Suppression,294.682518662003,-171.42110529757,-159.024984352745,174.06427082237,-123.040039630025,-96.085421298691,345.238755472576,-188.994731303461,-180.125271328196,334.944982384677,-188.677275085761,-179.156792466238,326.869334077446,-181.136736323374,-158.518209074575,141.846723356765,-107.687633472838,-81.78841552977,525.561446337468,-260.263458177818,-255.460386504299,544.125677259263,-604.331733160056,-201.789480635486
ROE Competitive Suppression,579.490639469891,-306.885206558112,-301.423445578036,629.32895973837,-370.883359289988,-307.841645516803,538.204403549866,-289.625078325932,-283.665228756464,596.134869709786,-316.949540734471,-311.077304175272,603.449683240041,-318.735966596642,-295.336603657693,631.02328492089,-397.329925981788,-309.716250102668,595.272045114662,-286.443764743779,-280.606520416481,704.402568916962,-392.480916767191,-317.300519862539
ROE Direct Suppression,556.103226157661,-294.999297408309,-294.756150006453,578.907951467228,-313.782607677067,-304.645919876225,592.837527250081,-329.52930195609,-317.831368595289,546.902280304859,-290.062194467712,-288.774383704272,641.678960887431,-357.036780246932,-331.904015276701,573.869807127252,-314.047392329752,-301.876175948041,694.825612993889,-360.336163512294,-348.524578382753,668.512468381686,-347.221637290328,-292.172414790265
