originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
ROE Direct Suppression,596.457113245166,-363.661281515487,-329.804049100303,639.727445570418,-376.682068393279,-327.437496649296,625.75567249675,-374.078525851369,-341.96250955825,585.786171183354,-350.767112489396,-322.499407843273,678.611500785833,-406.297327304003,-341.752522335685,627.06036681881,-368.278529528631,-319.558348368157,715.072203420531,-385.285779813884,-362.890720352529,678.54254766267,-359.395064928127,-329.781328802099
OML,294.532500255587,-158.201659616353,-153.706892166771,366.714839515929,-319.713633229772,-157.040099204112,372.380122481965,-204.667010607361,-195.699413211445,328.057398380911,-176.263885216697,-172.181083543087,446.33207272013,-272.913980546409,-195.821679255983,377.292472136958,-252.010070170474,-172.400961996735,551.186718399649,-287.533027459427,-272.510478316181,531.986824131781,-359.260216451663,-184.538847473514
GML,293.040958137215,-162.309442896749,-154.42986038816,182.812324912614,-134.986504422843,-101.932481701937,329.396955797109,-185.318034646117,-176.766463915615,346.828998079107,-198.846538958466,-184.241810220125,324.35221158079,-182.706523416173,-162.093242924686,199.0564497193,-149.642755281618,-110.613357261191,523.864199336652,-259.476671668682,-255.371919201329,579.995127708438,-459.854657707463,-189.559277915314
Competitive Suppression,361.838791178914,-205.546830556314,-190.998123975287,402.498658173789,-253.978573029497,-193.723791621168,317.404060849954,-198.463598894021,-168.843868391706,403.36572954649,-229.967560975989,-214.243853103055,368.710671399138,-238.500119264775,-177.028062418392,425.431034183771,-285.949551032694,-203.203185934592,485.906499608307,-242.996265887682,-237.450836460815,598.600120300277,-421.692779245746,-227.335040057447
Direct Suppression,337.724929383502,-189.038044184406,-181.249970370479,388.861115979758,-326.884405255411,-189.677987378999,421.821027914793,-233.220448661473,-225.942799071384,327.900942958619,-185.270472461441,-176.437084710196,478.461476348588,-294.590919949356,-231.283668514027,376.769905048661,-294.347645689139,-181.42905846567,586.146383583453,-305.680860325827,-290.72252979607,512.136347452388,-297.35216738697,-184.488696931458
Generalized Competitive Suppression,417.373714306456,-228.085589031023,-220.26333991055,351.728644459523,-193.903562856585,-182.606246760908,348.671241757305,-188.68448329753,-183.781113034253,451.681227012184,-244.117138402602,-238.42701097202,304.46122111351,-165.191576687366,-150.632000744851,357.548240400921,-205.723687127506,-188.603819234389,472.17096957482,-233.167903847484,-224.0253879038,616.661355187606,-423.000619330746,-245.03430076139
Generalized Direct Suppression,295.913465611621,-166.928927375936,-157.635340800712,217.675052719058,-182.381448953003,-118.42093278615,339.858969252008,-185.36422069378,-178.253682592066,337.912296430941,-180.536802452624,-177.558486739773,346.39990492144,-192.680168707135,-167.389243094969,196.22472801321,-122.083601510233,-103.25865015451,527.991903542585,-261.93450104922,-256.277125138363,544.589301143103,-488.969328674565,-195.853002020058
ROE Competitive Suppression,559.686160567169,-304.651171216929,-295.299189622659,586.225861160779,-327.637742381784,-287.293062374139,509.039305867747,-282.310108673354,-269.575630594051,578.131301318756,-314.470578851688,-304.943683625462,562.129593415975,-322.708234695615,-276.007266066892,588.780052704089,-337.053846210316,-288.225207120729,551.728981245871,-261.983678705799,-265.342574482977,683.178534567702,-366.577802576992,-312.025949326627
ROE Direct Suppression,587.596230764225,-318.594482740002,-317.459934619963,637.00430390666,-354.950000107788,-332.519603370242,612.814492619486,-329.851213147344,-328.556288053046,584.219517145163,-317.753230753285,-315.791294489152,663.369907688788,-354.956761627053,-339.586661611945,632.491089652669,-359.238911544785,-329.223033411093,704.848684124389,-357.363347355338,-355.187974991595,685.271013171372,-394.415167392445,-313.103800395687
OML,280.038015870494,-164.70375702516,-148.365987311443,333.851603149782,-192.538213591222,-150.143845868284,376.601518240296,-210.118882682527,-196.650146903685,295.577012301671,-167.714919009171,-156.368464712571,442.488008853946,-245.484102805784,-197.436916862448,330.987659588479,-193.852147439215,-153.821083725492,558.922823804118,-283.686926523165,-273.840975150382,529.529953137487,-433.031927428755,-167.56428996195
GML,308.006967164337,-169.194702401538,-160.704619460902,203.232120707351,-120.346537185352,-102.788893645479,339.43540020032,-187.302060835173,-181.971788959993,352.906380472571,-192.304799976593,-185.655004955154,339.086859129088,-226.78527745028,-167.062289364806,214.299189427534,-143.342789678224,-109.807557076865,520.244769922,-260.430910504522,-255.290579989476,591.877331164789,-610.466643340996,-203.6249722438
Competitive Suppression,386.625409387732,-218.679531500261,-205.281188649867,399.507400754399,-367.223949644801,-187.267294553516,301.717808630886,-167.909575086295,-159.876471281241,430.537816673537,-249.986196847025,-226.929764822678,358.022197270823,-250.119665620543,-160.259658184357,415.44844755148,-341.47786676655,-194.103398240847,461.358307068107,-227.175196191025,-224.343018179292,623.350590603203,-391.243158804664,-244.173955418811
Direct Suppression,363.04623589564,-195.853274596102,-192.272281089139,419.362908572329,-236.180437736018,-195.248251495942,437.704203828669,-240.89386509634,-231.623031723381,356.243987255485,-193.805974557366,-187.102746830519,489.379222984021,-286.891204877184,-232.875656896325,416.072528087395,-235.289276602466,-193.075587017137,590.066754405487,-298.781658334417,-289.968153191101,473.10615936779,-294.983357727737,-195.70140796389
Generalized Competitive Suppression,394.818752890963,-219.004476331301,-215.364445093627,335.306654174295,-184.517155045146,-175.063687557445,313.550459174644,-184.115944008405,-174.51430066046,434.331602673926,-235.961693609256,-233.774308961304,279.767755807277,-184.927201336888,-153.037755216073,353.578673867648,-199.143105132772,-183.322913536307,455.709522414734,-232.304759127492,-221.055064543499,624.689617389056,-405.784310853121,-247.604641112468
Generalized Direct Suppression,318.170478930793,-173.743107760354,-167.380611682496,198.398447539922,-115.901137179279,-105.810705466032,348.934084523871,-193.399998382534,-187.980124929499,350.586737077674,-188.372945014421,-184.066617112811,332.847899608826,-203.745475332121,-168.006670112246,162.606014569188,-94.762515626712,-82.9351288966837,527.313268324643,-262.910175663847,-257.70857485198,534.439398910884,-425.083486500658,-199.624827294557
ROE Competitive Suppression,571.605655757762,-317.214262758322,-299.058823956499,625.064774528702,-359.084839463889,-309.30734054253,525.269636269913,-283.952332728982,-276.101339285469,590.602978510364,-329.124719000537,-307.694822619877,586.39022220736,-325.193432620438,-291.523767660389,631.231928216277,-379.336710735861,-310.266756089988,571.520787998584,-278.124751460214,-279.358961357359,703.754986270556,-386.468507717601,-317.103798524769
ROE Direct Suppression,556.80545440469,-301.845449494312,-300.526434818706,599.133416984524,-312.553314248415,-308.431796265694,598.185433765865,-328.397365506631,-324.677358509714,545.360770893417,-293.6048789839,-291.909042464077,648.378930865007,-354.049300722811,-332.799346010709,589.052547948675,-320.179489139846,-308.978866265381,697.980148831925,-354.126934918419,-356.522083264399,662.870999914975,-368.4608191651,-298.44012761162
OML,282.851937262603,-165.474237045009,-152.540804862604,351.115596375083,-191.51385848889,-156.773980439577,355.531333600148,-199.856525905314,-191.284322131184,339.383522624726,-197.087608739279,-180.322875030459,431.212577056166,-232.062307153369,-193.805414169936,380.276077127563,-217.653224316948,-173.993131563211,540.849629348595,-277.202835323911,-267.128742309075,620.474459564716,-597.907401285905,-207.536858451611
GML,313.177438731736,-175.845370382438,-163.000306470229,201.691267052279,-123.16798314727,-110.276677399222,351.976716270686,-201.728692160801,-189.484387220173,361.250537337734,-202.242146200541,-188.640076093687,334.648202634937,-207.03364014042,-171.862113360662,221.008981936903,-144.989326553796,-119.899225155607,527.167763443312,-262.545310365761,-258.14546362282,584.769752219299,-502.222347876323,-209.950983641076
Competitive Suppression,363.684496091865,-197.598599756242,-192.383699179823,396.032789678892,-226.704367559643,-188.10387810784,313.149223099913,-179.135575298786,-169.444801506198,404.9350159095,-229.235968890801,-213.677166136173,353.190290933819,-241.189092380699,-170.38383636599,423.662586130575,-255.677861659868,-197.078141638888,485.484221867804,-253.52390987262,-240.315144539443,599.967627151276,-407.826083744268,-236.512063683601
Direct Suppression,338.503024458569,-192.383944390137,-182.549404268474,374.185547987643,-210.416770213455,-177.008947306424,427.267967216881,-373.884944992612,-224.509181085354,339.321269690302,-192.24611313883,-178.99455886606,476.174156305978,-366.345913176278,-221.036594832739,376.942839089974,-218.558586496412,-176.804202937004,586.259977779089,-302.324682360839,-288.223115176916,556.465325628179,-350.088645039272,-183.259410440069
Generalized Competitive Suppression,413.954306222697,-221.867154027859,-219.655080629669,327.473511190423,-222.299472119715,-189.737144270688,340.273736417886,-188.890155327275,-184.726040620156,452.137370892633,-241.529269053081,-237.306434903903,282.64604958962,-186.728976370584,-160.656495511623,344.507262782172,-244.139056442136,-193.675476196063,467.462302869629,-226.051552241276,-224.359856058678,605.55057483938,-395.519447176431,-248.286283545577
Generalized Direct Suppression,312.930352777078,-164.857440622994,-163.482076545775,212.410610133579,-164.840104413232,-116.683921343006,352.896318770231,-192.11319519492,-187.087277367974,345.599115038235,-184.349768860446,-181.167284510544,337.488931841338,-197.453459481503,-169.410444506794,180.589822392354,-125.843605385685,-100.323628674076,527.474530599815,-262.146978608912,-257.412284968805,515.673081743672,-467.233934489409,-191.089662319548
ROE Competitive Suppression,556.279110943627,-293.205455909213,-288.902275512717,577.466030882162,-320.786494668782,-273.569499517692,500.495578035584,-261.683979342411,-259.10824838707,575.612133106396,-303.669851472805,-300.088906079472,549.753809293042,-314.81184157408,-258.892675102868,577.463354610986,-324.233031935054,-274.540568744659,552.471376427392,-264.065831357872,-251.61901093981,683.994182133653,-359.154146920933,-306.291609850765
ROE Direct Suppression,609.475486070019,-327.281375030814,-325.017166584515,652.298448552045,-372.770560199689,-333.997110660741,617.265432944713,-334.00616477984,-333.250735697772,600.228102128998,-319.872492772573,-317.891464343552,665.253328398123,-385.374789831258,-340.988912606334,643.914654374948,-362.432437623191,-329.132680655208,700.849584195962,-357.844527685787,-356.05999556785,677.522507601134,-336.247234446535,-320.252018073152
OML,270.604480919806,-151.780430575964,-144.843942842023,320.043645890006,-182.253394255843,-148.460644367001,374.23337090206,-203.981280687028,-196.978537800525,306.267667478918,-173.589421001002,-163.325939166988,431.306176029553,-256.218398962565,-196.651566091667,340.646089948648,-183.340579917215,-158.423435015272,559.649337886044,-280.322230193712,-274.018791010879,544.130342235005,-493.65624732136,-173.675225333155
GML,292.630911068282,-160.111858850818,-155.050211004535,206.311935763527,-576.916103630762,-110.829421176064,343.249693604018,-197.451314642241,-183.517375725258,345.153796195121,-187.394476729068,-181.87360556693,328.934925503782,-181.284499874544,-167.728792704286,219.533126020283,-164.593910512944,-114.405630820873,514.902095982823,-252.259749452685,-251.241698957096,570.552981728815,-584.453957123827,-197.340986478074
Competitive Suppression,394.295413680535,-222.358010393799,-210.620610767925,418.646582105151,-256.16818607889,-202.428275534148,323.030761223292,-173.622678320844,-171.124532453486,434.383538112405,-246.736420487166,-229.923689642941,374.081024438345,-217.812801239259,-178.36325106632,436.604304295977,-262.816574458143,-209.626576322245,465.581035440356,-230.549987584121,-231.77387521599,590.518088079299,-453.045941034027,-241.254853825608
Direct Suppression,353.880449655939,-188.790306864405,-186.723025637686,380.860343543597,-228.789716972164,-187.019119468327,426.858726808494,-248.449486721039,-225.663308178112,345.659253425239,-193.201482724557,-189.648560204495,468.010983368544,-268.444993830332,-224.035078834244,384.059017980548,-204.402869023281,-192.796708198897,588.120753609724,-302.145411201411,-287.222483990616,454.919070641421,-354.567781535896,-194.596035903349
Generalized Competitive Suppression,388.520324434924,-217.354029800757,-207.912410265961,317.608718403068,-188.221189900331,-166.693260926475,325.230741374213,-178.634621771812,-173.109791275077,423.315905835025,-233.872288544284,-225.985930032657,290.035929746842,-167.271078037159,-147.376975183959,324.959071013348,-182.465938591112,-171.288812776506,477.112510900134,-232.859736799309,-230.04683086155,617.763884299907,-389.51404042365,-247.410083798224
Generalized Direct Suppression,321.447813181374,-174.801407029336,-170.141392281235,196.666929751871,-199.215350694604,-103.877261082369,364.401612357198,-194.917127569747,-190.979230474595,358.044772214565,-192.151269607198,-189.361463728523,338.160436051289,-186.527512558738,-165.017830529673,172.637732267836,-104.296873009741,-95.9783573445713,533.899393005339,-264.315671105424,-259.157923775449,525.050716145489,-374.514494951821,-200.329013024901
ROE Competitive Suppression,541.880956768238,-286.0826694388,-284.132070744952,579.366300567166,-345.628113880055,-292.705878689728,490.369348959173,-257.529737687636,-256.623405225265,563.911753920139,-298.524598175303,-296.462482346799,547.664147733747,-319.191194909582,-273.271150637563,582.397128899041,-335.171687183529,-294.206344215117,546.245964099305,-255.500871850389,-254.308951699761,665.199082645695,-375.393736667771,-307.008943821691
ROE Direct Suppression,570.514133967748,-347.402657047215,-318.44661441923,587.525549844927,-446.664463448839,-315.072604322045,592.37998111984,-367.171137152153,-330.689670612121,562.954442421807,-342.562334196,-312.473993906209,638.89748094451,-413.068498967393,-329.793390300683,587.604777552025,-429.81126174888,-309.023428082029,684.169347739133,-376.003187668387,-352.508175717631,659.218005582944,-395.613402569779,-318.424179670263
OML,296.124123930383,-161.436693550624,-157.193791446634,356.411998862263,-232.858455864963,-164.39605441318,384.952067668152,-212.08475165431,-201.267582170856,320.98550154739,-189.69623395601,-169.16717440038,451.019879801791,-243.119209109069,-202.369698714555,351.678923422093,-226.037889848807,-167.091014054289,562.021421885053,-286.235031273933,-275.267414973564,543.019931377334,-705.79422007772,-186.507435720118
GML,305.13595164134,-165.27153362845,-160.883406218484,168.264619756309,-114.316712353328,-87.0292398932364,323.339865861783,-181.783004923088,-174.371192178741,361.063458634915,-195.666998165342,-189.940939562557,302.252914866757,-187.210172585695,-146.155314424185,200.453948533813,-147.018559710234,-102.506082487756,507.23464990112,-249.136050948035,-246.91028298669,611.247312671098,-579.742478037518,-205.27315088831
Competitive Suppression,368.871212951088,-201.812784382357,-199.115536762163,411.828088454644,-253.907897356408,-199.452925518323,303.21834219787,-169.582190286214,-162.324402072481,424.64766917386,-232.693588647099,-226.211681145981,369.092630293177,-196.074747331975,-168.700045216982,435.085724984852,-254.747403040768,-207.889414939009,470.056260804598,-231.626601286472,-226.692128802196,643.941969011094,-470.39282506338,-247.406009282544
Direct Suppression,353.402348095307,-192.617971654778,-187.749504307607,387.301273025698,-206.029870047166,-192.08608554597,443.082185718843,-236.59164781405,-229.347911261766,346.372886885695,-191.577170194841,-186.813866817714,491.110956524283,-263.162337129831,-230.420575197297,393.479460642401,-225.566789305782,-192.056261249964,596.657252510269,-305.503291174837,-290.33763115633,476.786532392934,-288.513671553647,-185.692606883611
Generalized Competitive Suppression,410.529538989193,-222.863020719503,-215.236242125682,355.793054359994,-216.81053855725,-183.231357776218,340.741634148112,-188.465798097789,-183.216318232471,444.04047643558,-240.351002779073,-231.926515261174,281.686409083018,-198.904427168577,-147.13366998388,362.304482446688,-213.45358582677,-185.030734389693,475.157919537386,-233.475255957047,-230.193809704599,592.648795247836,-417.961573549078,-241.600827026391
Generalized Direct Suppression,303.465971271356,-166.36656309414,-162.361356748864,216.475574934317,-152.843949895548,-113.58087169256,338.38517526718,-184.147382379244,-178.639660450963,339.589212722948,-181.26035079918,-179.690202336652,329.519165640019,-180.002983903891,-162.101538384444,165.883382594767,-161.308686062918,-102.09514022016,519.612746122662,-254.604628823789,-252.345586559058,539.906782655258,-565.362843241576,-191.834955689029
ROE Competitive Suppression,574.771110065082,-317.918812826266,-304.552467355386,609.881376551559,-360.426996843948,-297.547837367459,518.98035786483,-281.783853487803,-273.645803306142,593.494855981909,-324.81480844143,-313.862485027245,576.887363571934,-328.759793269063,-280.810846924213,612.882080182243,-374.919838370622,-298.414629286134,567.847440051833,-268.911840541676,-274.065459764136,691.555919902358,-372.098192321655,-319.345188387014
ROE Direct Suppression,587.012154123813,-311.705937213666,-309.274441332968,628.089680845519,-376.858963413098,-318.658818860246,612.81578656517,-327.327709714615,-326.337296510809,579.190708471855,-305.952524328679,-303.48539464139,662.385015991027,-370.00067774249,-335.019529876859,622.202297717832,-410.799083853601,-315.607884551696,710.489877490462,-362.948550582883,-358.672425592885,658.546364034343,-337.072494961498,-306.807138620375
OML,288.420303107773,-159.636020304344,-153.169788146915,329.383358519609,-194.426683747883,-153.437653869002,366.93198477993,-210.411795053013,-196.22324153013,313.99668472774,-177.059693166295,-167.968947181961,423.309313109752,-234.788159235315,-197.056958599594,337.648774046395,-188.204168338117,-160.476638945984,550.266960474977,-278.989318200011,-270.995229818171,522.285837791068,-286.896106680932,-212.734296453288
GML,308.272426555275,-167.008595598504,-162.265706125561,185.658057894341,-124.60356857616,-91.9928242845454,320.545919454729,-177.671809826117,-169.349885933353,359.576330314016,-197.303110303228,-190.57295885202,301.590221380015,-174.416444688854,-150.416988103741,194.814539933918,-111.563644504438,-100.710636888816,503.516465130598,-250.172336444865,-245.798520191245,586.584272322414,-494.87462817539,-207.004722661476
Competitive Suppression,391.157315095603,-225.572259671703,-208.715544813847,442.859093322779,-250.376327734081,-208.050616208098,319.249421641052,-173.025958740397,-168.624805066762,426.651742487177,-239.734416940712,-225.840261064175,376.488657959064,-218.471599809491,-171.700438423477,460.62047819151,-265.33597629913,-214.674062593463,467.985483507435,-229.187435792167,-226.557393223954,607.154018752692,-376.339383300356,-241.439250823481
Direct Suppression,348.472048039517,-190.194445200984,-188.498618932555,393.17734997646,-331.9641866128,-194.299692792705,423.712236220705,-232.304737910369,-224.810308286131,342.390503141562,-191.810654960849,-185.638556189116,466.547249362774,-281.738366974569,-224.892254919484,390.925452902127,-290.10460116651,-187.266156644469,583.520439690384,-298.483747417335,-286.188144931337,561.181430713703,-404.589506329789,-193.496610795193
Generalized Competitive Suppression,403.556807650081,-213.520870399987,-211.328783951306,337.413112483722,-247.235447964237,-175.846417966822,340.337076653573,-183.065957217253,-178.711921595929,437.063055075235,-231.20292722337,-229.159793492626,299.138318194406,-167.59309192133,-154.587052068735,348.140047349757,-221.048812087771,-182.45800004428,455.751991409976,-227.909909996186,-222.58682040236,608.743836035312,-407.079331525203,-239.976316581267
Generalized Direct Suppression,317.235498456658,-172.46508798911,-165.199460911947,241.112618099007,-147.161890203703,-121.164375216831,348.690223645805,-191.947718762319,-183.680668103968,352.743744188483,-186.97159824221,-182.895787467114,353.678185713389,-205.222993249057,-171.063123290302,196.318464856894,-123.222838682063,-101.414918541703,526.603505217741,-263.073384146447,-256.235853907039,539.780108274076,-464.316877601665,-201.716060207795
ROE Competitive Suppression,564.40765912286,-303.431682389612,-294.075510838446,590.092681363283,-318.472867054736,-282.244126195463,509.246799643597,-269.601610686167,-265.355947862803,581.840151858641,-314.852290310025,-303.662013860038,561.134570189025,-302.184590929006,-272.755998200999,589.824365017968,-323.428577909738,-282.762164373023,558.074505256853,-266.142135716814,-294.486972855936,677.231079118258,-373.129312805247,-308.745291178429
ROE Direct Suppression,563.601864906257,-312.510188863511,-303.330784358242,613.121613844875,-351.212776196168,-310.39262759622,593.585065964819,-352.800837172973,-324.543971431485,555.352387859837,-306.107365520581,-296.48468259926,648.29856869566,-372.904477350552,-323.357800740019,605.12742295082,-364.122605834231,-305.274892527948,689.166399014547,-377.78692245758,-348.848928455424,630.208704752504,-355.782753415002,-297.998961159464
OML,291.088012719903,-170.408341412732,-154.871462509197,337.073369940084,-203.663252203725,-155.937224584767,380.485800350155,-208.623052457137,-200.954089589292,319.686723849367,-176.821605908664,-169.195763302213,439.498145060815,-256.080870599175,-198.462141797168,353.295792152242,-209.489730610737,-167.488050177831,558.201517852321,-284.504582121055,-274.69036526825,525.343698396956,-423.209457954164,-179.368529272416
GML,317.393978151305,-186.743866843729,-167.969594566141,189.53790209684,-187.173361912585,-110.052016387424,337.244097528041,-197.613070373279,-185.659741874454,365.143534901522,-206.375930372161,-193.041173697548,306.972849006707,-169.734424752044,-161.503725737784,215.904616771011,-167.667050858862,-118.801355003228,514.242141138597,-253.705926828067,-251.518956600176,611.837510495522,-550.212647161439,-209.63732642526
Competitive Suppression,384.259586379266,-207.392405481641,-203.196139549862,416.834432812779,-232.673800244449,-199.689597636492,314.499248846063,-170.954456186803,-165.424143133267,425.751622040745,-228.194728623017,-223.848604705863,367.813202612329,-227.425337884365,-171.449982761188,430.416855204376,-248.473369928166,-205.214399493611,472.097168742925,-229.347704838871,-228.129039980059,580.944938266797,-396.34610178084,-243.321982602511
Direct Suppression,349.014256704765,-210.46680608138,-191.049784544128,410.400446629502,-251.852503722111,-192.856663341009,431.715097010918,-236.410657711437,-222.974398665265,341.607218857292,-192.670030619523,-180.076172203414,500.967306116008,-279.968901702674,-223.351978275326,396.69410738396,-244.07725157666,-181.510549963694,590.977278918334,-294.111317966829,-286.092862236289,547.99015957617,-376.976791635583,-191.006213463696
Generalized Competitive Suppression,413.926884348788,-228.935393534552,-226.438920174372,378.750368440947,-273.658347496361,-213.572663992318,356.33393006157,-196.394912126447,-191.245819869207,449.696338055934,-247.073055001773,-244.253598752623,342.824579141828,-290.164608659118,-185.725156641368,387.657985935306,-386.873345617645,-214.309021040781,476.014044071069,-231.351971855163,-228.504644003809,616.986036121831,-397.748812862233,-259.801615520532
