originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
ROE Competitive Suppression,546.296539692863,-296.381129819659,-291.264241386273,570.884320590957,-395.409701092413,-278.707729503254,494.848984014466,-274.127018354818,-264.947324340366,563.575167311405,-308.64669489641,-302.587589933228,546.557053738938,-372.646973885514,-269.516555860297,574.068951791998,-408.533053340634,-280.434133154467,554.466883380081,-265.494744780892,-251.956491831952,658.68073110765,-391.862943776518,-310.251497017437
ROE Direct Suppression,581.043279412928,-316.206731441905,-313.330594858771,629.566167831812,-348.842372543538,-320.450903517026,611.539542424536,-334.147746979583,-326.728188632931,577.485695228816,-312.642024072743,-309.114440205141,656.320067112798,-362.929574022843,-328.643195907946,626.98790634991,-338.819160671155,-317.697123751091,695.67059057357,-351.456772929442,-346.52495238054,688.539736641364,-404.750914539209,-306.466211691382
OML,299.105746757429,-168.491846850201,-158.863185635122,350.061604835689,-215.500173970529,-162.554993613295,371.309286986896,-209.667163218448,-198.538960569755,325.816941011491,-182.043674516854,-171.724539764279,426.399719978361,-234.029751748693,-200.484554268755,364.363139953294,-230.743594713053,-170.976683138208,543.063554838332,-286.317941222619,-270.183790091218,524.442892807456,-492.19051385302,-185.031540695677
GML,305.344849298152,-176.733265959774,-162.642792693478,214.560531528121,-168.905483111754,-123.139380652947,348.560338058712,-194.644928941278,-189.27117739901,350.826206659291,-204.587697919552,-183.966021015618,353.893260300159,-225.600066069268,-179.582433474938,229.01445579758,-203.828992026558,-125.972683660763,534.141331979941,-266.84548180788,-261.998755803237,568.536365713471,-482.56485700292,-204.696002378132
Competitive Suppression,388.154656249424,-286.848026749709,-210.285188277966,425.610611196745,-365.964139523046,-207.552414029491,310.686645039919,-195.846550517232,-173.713784052812,424.727382935307,-275.171934355744,-225.07511938809,361.197456271841,-247.194392374945,-174.414828622178,445.04794899832,-293.64121536205,-211.985162861774,476.080997949327,-234.449474813457,-234.33062912663,597.266497283453,-411.063637762721,-241.937259611546
Direct Suppression,333.575444575446,-185.925206043519,-180.040339613347,391.175157821844,-318.399044529486,-184.664546015425,403.572006404059,-228.118523841195,-215.599634492322,325.906232895734,-175.905639251966,-174.919701327085,460.697804790954,-298.113261459689,-217.575727050725,383.984130197539,-243.359427745104,-181.424167439949,565.874161518659,-284.497764367285,-280.44678493751,455.089898787338,-352.296844400932,-176.212273530544
Generalized Competitive Suppression,389.022446846191,-210.370115907146,-202.721761394236,302.048718324561,-166.33181480615,-153.893685749765,332.392988937794,-201.09947446805,-177.357338679258,423.98827229264,-224.63777516428,-221.890245236657,259.114358788963,-148.77885151942,-139.617431476347,314.141743800096,-181.963621170929,-158.755119386156,490.273526944724,-238.440179655271,-233.929368352845,601.403628689605,-388.831331095544,-236.246522605165
Generalized Direct Suppression,325.075704946442,-172.51331263032,-169.474204935858,197.740488804539,-124.896285935445,-106.525721685215,346.48008979943,-191.440170225173,-184.125205278456,362.651649533553,-192.449472147211,-190.277495152835,326.383566586766,-191.759524791462,-164.363330796565,176.624916504173,-109.802384832501,-99.3872413801427,520.220257311992,-261.164179597676,-254.444086870195,580.14352786952,-481.009659237481,-197.844406879211
ROE Competitive Suppression,567.882925640294,-302.904899290774,-297.400028588413,593.818128503004,-376.595193482483,-297.027979511553,522.650420603324,-276.196320021735,-273.064148258161,583.688844133547,-311.718237988836,-305.830309701174,575.706925824452,-334.911062095915,-283.71564748387,593.785822826284,-364.904362872641,-297.553971383179,570.789770000461,-272.806618995193,-270.606542927009,685.397061585643,-372.029860823127,-312.092270954095
ROE Direct Suppression,586.477637656043,-328.729749889163,-326.489535061401,642.590537956963,-365.730464727765,-335.60619816332,616.380265658746,-352.781380795206,-346.825556881669,575.901511746477,-320.442583997872,-318.711762814493,678.49702368257,-387.315379880818,-348.325975802846,627.05385801439,-356.546667228186,-329.974894152149,712.077261874679,-385.55882650689,-368.234165923507,658.562197373686,-364.444737305006,-322.570195627576
OML,295.753517429879,-159.086840378753,-155.007840602036,330.23583092495,-203.181893367313,-156.819319603983,381.92921208815,-206.533557000655,-201.428131760524,327.242939551548,-181.363770426324,-170.692999112503,438.391625176277,-268.245227336787,-200.724594985754,343.577538253573,-222.88192667328,-166.555923685119,561.791595791303,-286.809502701468,-275.736457515469,542.094762672277,-381.388994813837,-183.557290034052
GML,317.089815380473,-173.067181379319,-168.278062228521,222.40817486481,-130.723229241937,-112.308343285532,311.882653940782,-172.454730292404,-169.945724176957,370.08586152881,-201.492144388109,-195.249732899169,308.01214327512,-186.069062066826,-153.019317230522,249.779446728458,-145.758093113067,-125.403900382001,508.565839166895,-252.406941378057,-248.070467933391,610.533956465044,-551.62679333048,-208.629858209885
Competitive Suppression,364.232222984117,-200.022952651105,-195.087073079071,400.66088132587,-233.101763678257,-193.255585780537,312.987107861851,-182.559955485286,-169.317873293149,405.342294014793,-224.493635938684,-216.029891041379,361.067654387251,-236.768148398845,-172.507378456256,425.561160801285,-249.382451636166,-199.960336213217,490.341234583331,-253.136342117778,-237.504365859996,608.977886104075,-484.79619092206,-219.495801821429
Direct Suppression,361.942695325652,-203.453937049955,-192.562187951312,407.751500374562,-286.064520082712,-197.13388444302,424.615967808254,-252.033625876915,-229.849937589623,345.940309648844,-190.924689213758,-183.310120744367,482.577023580295,-271.356944453839,-231.849259438935,399.101337212943,-263.015853354005,-190.225494607791,582.822344851048,-309.740388044233,-290.965436076113,478.125214409866,-345.179214579157,-193.833369844632
Generalized Competitive Suppression,398.258896062794,-213.136833257392,-210.001343955702,336.313496707134,-230.345265505917,-177.938497294088,357.75886199366,-192.084635993231,-188.773873881289,435.862513811026,-240.263032190469,-230.622185224977,303.671859236301,-158.569687768475,-152.587599135574,353.755557767746,-244.497209652198,-188.5415405199,494.427803498986,-238.53191791333,-240.493393339625,603.520167040912,-427.480865377475,-250.688021558434
Generalized Direct Suppression,313.862901470702,-165.374327876347,-163.671360148709,201.346210242262,-148.783501244344,-110.210026671664,362.136623023534,-193.529932405666,-190.022887557669,343.383529321272,-180.933878436615,-178.572544478029,324.271938588214,-192.456214766984,-159.144472644337,174.51669102142,-117.872942706369,-93.6404106372043,524.157059296591,-258.89852368593,-255.616017148709,500.635876041362,-433.611175055327,-188.840115806749
ROE Competitive Suppression,554.857926542286,-295.626415061647,-289.073188904976,580.144353678704,-316.166566419052,-286.361798910204,500.707673257075,-263.600726711087,-259.576748170285,573.40175010019,-307.129708468813,-299.360343862085,543.083328739013,-290.981029648795,-265.04822700112,579.737433842889,-312.802855529163,-286.919002565091,560.948492636843,-278.183633808478,-267.403786287979,686.592974439371,-396.018332704374,-308.229751354898
ROE Direct Suppression,569.559287041018,-321.471933758205,-319.089801748266,627.776807811934,-362.571299811822,-333.533715925227,608.906231939053,-346.861054547645,-341.633907471678,557.483895776126,-306.801936828645,-305.25666811926,667.999480807131,-398.211156255199,-345.792448611698,611.978320113931,-349.583423599557,-326.969816043533,707.009563464122,-376.325350648114,-364.408298210909,644.57491554415,-305.89756998257,-309.830892907226
OML,282.956981081046,-158.216132554517,-154.051636242441,343.831447757901,-217.025888888543,-160.839600710886,385.62125018568,-207.672949681236,-204.98410423935,312.287768957905,-169.902683402782,-167.665583613537,450.472651840533,-249.296115506447,-209.367996703838,339.625689987538,-201.749289890214,-163.622727528769,563.321553285065,-288.643866510112,-277.548485903241,565.648049244218,-482.294244183903,-190.596975810404
GML,331.051614341984,-179.690273155243,-173.401834511441,244.444269350952,-141.683032084,-126.237985494247,338.666584302814,-185.084857667457,-180.267460526204,376.101163907417,-200.446901916004,-197.764224024546,329.706341491272,-187.833704132794,-162.075371875343,256.795354406599,-149.343296806202,-129.060743998493,504.98371929843,-251.489430224418,-249.287865493252,580.848487848972,-427.633297150236,-211.394275220392
Competitive Suppression,357.528269079734,-195.525488890447,-190.472209397432,409.615403547108,-247.688470557502,-194.075133091627,302.410726914639,-164.56585861155,-161.941661864708,394.279871137518,-217.438073003372,-212.321640093235,355.476426712643,-203.947757536097,-171.096900234603,427.321649366455,-232.346097948005,-205.01074605115,485.513537745708,-248.867528011909,-237.533323844388,554.425597030141,-385.256598691998,-228.753900406701
Direct Suppression,360.489925865501,-192.715506151757,-187.118548595176,427.626955590126,-245.885812848099,-193.060883829716,426.28344941764,-226.37843001333,-222.400405221392,343.297417627766,-190.814343588067,-180.081045352618,495.535867569455,-260.125978379845,-226.495509644127,406.157090545841,-231.327632766528,-183.704962527765,579.568600168379,-288.817715447544,-284.075400455703,437.50954948667,-271.113585402055,-187.17236622274
Generalized Competitive Suppression,378.875709876761,-214.395339338899,-199.407646743483,337.927061772534,-204.336639483852,-172.787034495525,321.545209137258,-176.388043478738,-170.846650090049,415.772123097083,-237.568160206652,-218.4366977943,302.644642419179,-165.49727912701,-150.006482295553,351.73857041276,-221.400327812559,-178.372962947345,485.122035628497,-245.997375254494,-239.002651725612,590.722930706423,-602.476829036944,-230.488632234387
Generalized Direct Suppression,342.255149020174,-214.780452654331,-178.601792724567,244.619090005563,-172.924116223251,-138.539803271034,366.35084644401,-218.05656778716,-196.904589953525,373.981673330226,-238.924468372171,-196.678299200889,353.138494797579,-225.250803483125,-182.806391314755,218.92723036936,-170.541854937387,-130.315818570932,531.133449227785,-265.27442482815,-260.655779330144,589.128231633905,-759.758079134762,-207.478294691479
ROE Competitive Suppression,556.864547681159,-299.505790721096,-292.51614906554,586.518638215595,-323.170273100605,-286.123310358079,507.109932591831,-271.710745717703,-265.138917400706,576.981220299479,-310.203487664723,-302.449875123932,553.914204039759,-286.512959624876,-269.349682417896,587.485230573815,-324.598147881871,-286.566068441919,568.807452907227,-270.965276161414,-247.553405457324,683.046672137464,-353.256590428972,-308.325225512644
ROE Direct Suppression,594.20270025092,-323.350729086065,-321.124273637021,627.334951270622,-349.157286388449,-323.803184225027,621.845169953188,-339.646542879667,-335.913626813738,577.856599064435,-312.922076883691,-311.819539080593,676.018931060397,-383.933847361113,-344.543686680696,604.599856053849,-332.184315830447,-311.919748578658,716.985653497232,-391.763552659739,-358.555791688089,629.160580936738,-317.207511669901,-317.815558093807
OML,307.140952403879,-167.488926431952,-160.815485373504,368.636223624628,-213.965590455855,-163.656723178093,385.030976404056,-211.755599846021,-198.744784059322,339.923100617061,-186.193637449135,-181.285558066841,439.703928181815,-259.058884897235,-199.516216214404,390.090064266138,-235.255892282499,-179.343916555785,553.636826594526,-281.291405559619,-271.380141796152,568.174858296795,-441.987596379452,-199.055652399493
GML,324.449781766466,-179.420180266371,-167.403998479317,190.19025206667,-138.1686692861,-102.470159617872,326.870209049207,-179.861016039357,-173.590669633068,370.347494870835,-203.595816026242,-193.498603300419,314.975788395471,-172.339352629808,-152.373489067844,200.762057893457,-153.095735312943,-112.278896708095,518.131604343619,-255.303365171875,-250.663517524166,549.639198035671,-469.489209631851,-217.340324195273
Competitive Suppression,382.369593514148,-219.725481434049,-205.123156336573,421.526674475613,-265.709699738506,-196.130033962315,308.712601020331,-174.469532156913,-166.415915334863,427.13483630229,-248.539999403524,-222.628443913912,360.036258789272,-237.161489916806,-170.641062155163,442.695242454789,-281.354400898373,-202.967686741797,459.676060650277,-225.946408142573,-225.896752951639,607.021798721463,-426.175553689309,-242.977507746629
Direct Suppression,353.153647815966,-207.768929977671,-192.787979078874,370.034205859454,-214.95367082462,-184.694295673744,441.97357233567,-237.165836497774,-232.047405583986,325.098113916017,-197.303815104193,-180.329639903615,486.583636849601,-258.202596114072,-231.677046708257,358.110813061066,-202.64679102785,-174.044083217707,599.971520171978,-312.791326878535,-293.554771553454,440.638207924022,-261.156894117995,-193.0780890428
Generalized Competitive Suppression,384.638935871256,-206.196162734415,-202.049941615174,345.175286524985,-236.1463012183,-178.875507678457,320.075041556704,-180.19863823631,-172.886095125182,429.121433963305,-229.51514093805,-224.719938799013,291.742940192737,-170.033269975431,-152.743945421798,358.86489273641,-201.559810674747,-185.525739179422,469.505096809035,-230.679259773738,-228.011310756445,600.447654995321,-412.933793330461,-239.603165729774
Generalized Direct Suppression,324.695959856638,-187.634151871634,-172.669008238526,229.164103149107,-162.259156696081,-123.505823273007,350.119225758827,-203.058186328435,-189.523678246033,371.098891520883,-201.377313075452,-193.786791075218,343.177379890284,-252.404075758726,-170.427904260864,208.330837969387,-139.130045170824,-110.925768045735,528.921819870713,-263.740281365362,-257.946329031572,584.934580592191,-489.018440181647,-216.118874417534
ROE Competitive Suppression,536.265397888875,-295.140177226721,-283.529172356824,573.726382582238,-319.389713963959,-277.52182801891,484.56968260798,-265.577198871306,-256.419314284467,554.390872350181,-305.264217226629,-292.534218152917,545.082233510385,-317.298164511706,-263.335298445176,576.842427846919,-328.274465348897,-278.403218269213,557.026372171301,-267.886846989514,-272.6803524785,667.793519219786,-353.666351138511,-300.500526655355
ROE Direct Suppression,566.778186971781,-306.379305703207,-301.321368245864,608.144789785523,-414.118843233594,-328.071337931279,595.563877542861,-325.275146564302,-322.494801354769,555.820843784194,-297.996736857449,-292.44191090469,643.486781340652,-395.916983260307,-333.841278744866,595.886625696759,-397.412906982679,-322.156134923673,691.405736784727,-372.432032272124,-353.286345166646,649.524927357666,-333.113782876853,-296.25409442878
OML,275.560431177495,-159.898943660345,-145.566617279482,330.672117469097,-215.160020559241,-148.444823850145,373.952896904346,-209.988055054378,-197.974902084341,303.229876156088,-178.221301403823,-160.657790653714,429.623812582385,-254.1627823495,-198.449990547467,350.115676414963,-237.781773404968,-157.918898134938,555.436766647561,-278.205682023096,-273.647919085034,604.390936725975,-571.834165268074,-178.670741499875
GML,308.051868410121,-163.217677541184,-158.775434188198,178.047748238507,-168.864884257277,-97.1221183202769,329.380696968216,-184.192847339066,-176.551220181001,352.009619063744,-186.261870113801,-183.790986757913,313.249631074532,-187.329939751319,-156.598369211151,189.088571253877,-117.647554687025,-95.7142471183217,514.056151956305,-253.625780824031,-251.223126121496,540.209646236528,-502.984103493036,-200.900428743282
Competitive Suppression,393.367622153918,-219.145304081075,-209.124201397815,428.040273701992,-294.893164273787,-200.455066189953,321.402304686685,-182.006683179741,-173.138475653597,431.487237939837,-244.500195471898,-227.913635225016,382.035405319295,-218.0981804401,-176.808831600125,442.572101113115,-312.670623922752,-208.681231803486,453.327562539762,-229.402659094293,-223.514450199469,612.563301815651,-464.298388547539,-247.158749376307
Direct Suppression,359.553131969145,-202.351939741227,-190.454818574035,406.992201170504,-255.166567961581,-192.902127958524,436.129374198993,-239.172659656516,-227.279334349281,347.933535116502,-198.141017405458,-185.166572569947,495.023435842823,-263.6499733105,-225.885456337806,402.36895174377,-244.18071885798,-188.52009570098,595.152933976415,-303.69878211684,-288.730111386618,511.341054628696,-480.199732881059,-190.365238685261
Generalized Competitive Suppression,410.702869978716,-217.616048420971,-212.858431683786,359.650629104223,-211.133600060846,-184.240496065303,344.576527879232,-191.100928492059,-180.369587935594,444.921783413333,-235.889316864489,-232.983599842807,307.832474367117,-186.686054659528,-159.74302182363,369.663239628624,-241.429246452916,-189.566465349867,471.11521805043,-231.577640070947,-227.362932537432,577.221972366932,-371.965841729636,-244.64813419227
Generalized Direct Suppression,299.676751586041,-162.242018879191,-157.787920388371,176.14641448627,-129.914968991477,-90.1904014374647,328.491436001972,-178.967256677504,-173.713092563544,339.321060755867,-180.66750461279,-179.020812395353,317.004037548079,-207.454220515227,-155.708812226408,149.12200132835,-122.656933833217,-78.1241348292117,519.384522359031,-258.795633842677,-253.152635830504,573.930198393723,-563.425705218904,-196.748961980401
ROE Competitive Suppression,579.380987812423,-309.247952853875,-298.5830016342,610.526683869562,-336.183213700895,-297.674005911161,530.825212084189,-279.092746127024,-273.521323363516,596.95939847695,-320.190641628597,-308.116248639741,580.491195341168,-302.893465293217,-279.238544534392,611.633919447145,-350.028201143121,-299.594960396245,600.517736997962,-282.407345356543,-280.710504679054,696.23085115369,-372.136161195813,-313.785357174818
ROE Direct Suppression,587.571724484335,-335.757484283362,-323.043502078185,618.636637810952,-356.636860900473,-317.011826358183,609.885454009,-336.038072689488,-330.556255463291,575.375709724179,-327.259591429233,-315.608897044228,654.51267589793,-376.843213187921,-329.901322871744,607.899254543712,-341.301534616951,-309.223855368294,700.865220468565,-350.669596288462,-348.577068125204,640.36362732544,-363.90397961939,-322.914122444453
OML,299.561526546755,-161.51922767902,-157.988636753722,342.847522283543,-190.330172734776,-159.173158807691,390.947710720377,-213.081797796542,-203.477372149665,329.711984230564,-181.847847761214,-172.937350592542,453.986625760077,-247.147795470445,-204.663621957309,350.379532111181,-198.521944613971,-165.107613256797,558.755693255078,-276.453858454996,-273.378545490519,531.716241599995,-394.196203884659,-190.702432497301
GML,331.482696211298,-194.41003146666,-174.125402155918,198.454043166502,-156.469074693694,-103.185714592229,344.027316612965,-188.217121862457,-183.650671911105,379.157279634941,-212.377289778371,-198.019536831609,314.024414816153,-188.431145136684,-154.070770829935,224.988180843088,-166.794794255215,-113.113063434105,520.440862245344,-256.313450509311,-252.943278944809,631.441213296983,-567.112311053653,-212.713840560418
Competitive Suppression,354.022321072545,-204.212141229252,-195.280448362847,396.869941877367,-306.767391720431,-199.353168237428,303.882064265644,-174.668106318547,-165.834099394822,401.524402320004,-224.305263634251,-217.535690858813,359.235888760943,-222.457203379049,-174.156955227743,417.730455966876,-322.199391740214,-206.742714869306,482.8273307311,-238.068444806846,-232.304660125467,590.14831480126,-450.172359691727,-234.659996436802
Direct Suppression,358.975351081759,-193.515951831542,-188.883682194951,411.736672492827,-227.39307617257,-190.766017590479,448.340747544434,-239.685180841508,-235.073984706586,338.246068548261,-185.164263628088,-177.512250128772,508.314261741308,-269.999709060769,-234.770050967174,392.538202008127,-218.400037502896,-177.728750971718,600.518347003154,-301.438844403321,-295.693136661632,477.924097257493,-374.23907743478,-187.72984432595
Generalized Competitive Suppression,399.578915310642,-218.670362146308,-211.17655627752,352.419715535921,-237.994288325834,-180.803871893435,332.317264843763,-180.141604772939,-176.60463306255,435.878213271574,-240.87182472812,-232.718789728622,302.5405136362,-208.510124584346,-158.018651410559,363.880359701772,-234.676798122033,-187.629499185638,469.25427208157,-241.627782467521,-231.617433161855,602.280137576108,-406.441919506787,-255.186276760328
Generalized Direct Suppression,323.135751378927,-187.295042331318,-172.568962442668,213.407634150983,-174.202337748132,-120.636401003956,365.982529417989,-200.735719099464,-194.636801225476,356.107378026349,-203.021165318876,-186.791634564728,346.053262118615,-194.695198100878,-173.776528173286,160.192916959476,-127.662443820841,-101.481563382324,538.01959317762,-265.609812102978,-262.21723092092,575.615479048085,-564.665106222564,-200.143406365046
ROE Competitive Suppression,571.943545481764,-313.9193601986,-296.980555514987,596.497287527634,-334.401155503956,-284.421822344975,519.176484307846,-288.350923539419,-272.55498819181,590.63773244475,-320.763963980738,-306.884962474039,578.518494199819,-362.562191872953,-275.447796960528,600.42214504941,-331.363322644855,-285.56207063608,563.23912438838,-279.734841226204,-278.633506827697,696.900047534104,-375.505938372966,-315.431009933933
ROE Direct Suppression,574.098913187734,-315.129281185419,-311.69898730168,623.68080504285,-355.029129276145,-310.990095021949,588.691788961604,-327.952974334046,-321.66615900152,563.634277752899,-305.341868026448,-302.558576301207,642.201396660531,-397.289825140212,-322.45697069052,611.265474862494,-334.55732358839,-300.098681268051,683.631254313854,-351.931968376125,-344.653065792274,678.486833025597,-364.933497199654,-308.622198404591
OML,323.016265200116,-176.981058343046,-167.468908557284,380.276359844055,-251.661893532474,-168.966086719129,408.276433387563,-223.28538683137,-213.64091525283,352.97177200715,-199.4817262588,-185.618769730654,470.30995592243,-283.679169969896,-213.692950914537,392.501089968754,-269.906737656086,-184.200538929822,578.412950947818,-292.343772259079,-283.107776487721,617.753371476253,-422.172625189789,-210.299641831299
GML,333.257978168439,-178.252768345279,-173.504130826726,203.544392486958,-122.565135627674,-112.424525492894,346.721084315574,-188.254415771761,-182.797560824073,376.349277973906,-203.482073039374,-197.013995431952,310.433061095832,-193.394344463242,-151.625562071401,220.462275521,-133.943640537843,-125.038578169935,519.518931379376,-257.318324916353,-252.853965547616,579.93051420761,-502.039005905558,-210.295889875354
Competitive Suppression,377.776752848101,-218.470408145323,-205.290555040799,410.281349110426,-258.133521091811,-201.241142834724,300.96231206356,-167.748748820214,-163.264307731414,418.503600551479,-246.412629175602,-227.294968491138,348.768433271026,-187.539234027387,-169.749111307535,433.56240681869,-283.604080949383,-208.524873534005,466.673420279161,-231.827066816546,-226.783383056432,653.489755679298,-422.075167359844,-250.512189368869
Direct Suppression,379.965220679363,-210.927331330299,-202.382284359709,432.334622299084,-307.118077439041,-205.802472401296,415.629281214524,-222.953462508592,-218.258989994789,374.405846028567,-203.947298205611,-196.971447249989,479.479462786258,-255.24016320674,-226.013440838243,420.429565102976,-652.938426762956,-196.676525428523,572.393768822049,-290.447619009178,-281.451123127795,527.832863681853,-329.158551102743,-202.297442943336
Generalized Competitive Suppression,392.603161838997,-215.580761963274,-212.013674840501,343.830017630193,-225.317098390948,-186.147644470067,323.236599010165,-173.277348905761,-171.089671065594,429.909234594287,-238.799469017013,-231.122941228885,294.20657914394,-176.025338650519,-154.319699381495,358.595082408253,-262.272353917755,-192.886682360775,467.955010114015,-229.675559465959,-227.517981089892,567.481085089514,-436.204118693287,-240.598423172592
