originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Competitive Suppression,372.610278427465,-211.539412842923,-199.52117035932,396.947509248593,-235.935660686613,-188.32180904367,290.844236743935,-164.197028611465,-153.063140425868,408.661570571404,-232.35994799294,-218.868707375213,326.193160179993,-197.534541331855,-151.672434589478,407.121692390514,-234.003258155535,-195.868408992812,461.368920792642,-247.564495242991,-224.339075861711,553.966268906328,-404.003432182445,-233.897003867809
Direct Suppression,349.701749308903,-190.158883087546,-184.545426391985,401.370562840154,-215.115749771362,-190.995151622166,435.419488488745,-241.070871118149,-226.495737463219,346.387332649437,-188.17750052126,-183.24827710348,499.015522545272,-278.124152829969,-227.772572560273,400.891594701883,-209.03338451877,-192.446897646135,595.620980947961,-308.800052416901,-288.862326886613,508.915700859942,-321.784877104824,-184.181058282408
Generalized Competitive Suppression,388.030698155349,-247.710147365514,-206.802196798547,357.846247812876,-238.794020510454,-182.757797963476,335.38538640286,-202.329804403998,-179.699675155472,420.824905447418,-225.440332336452,-222.042211225929,304.185741977203,-193.06119392422,-161.388590717931,368.307454954808,-217.662404735621,-186.089145071798,479.392965312979,-238.500436480962,-235.006873349549,579.446692462544,-372.912969661577,-233.111492387516
Generalized Direct Suppression,308.253581968653,-167.806418169636,-162.524994139238,228.329656442396,-129.232730958012,-119.269788815585,356.318902179554,-189.693439307843,-187.773647903666,340.194048414395,-183.983391464802,-179.418386917543,363.21005662305,-222.319249078469,-182.286516440761,189.042490512017,-99.3048895344969,-97.2817232463813,532.406126651996,-263.368434043111,-259.215317606784,553.963503794441,-530.444656973605,-190.832904245774
ROE Competitive Suppression,576.792684866758,-319.832810229279,-305.569264098404,597.899254962566,-339.511716460241,-290.701449246358,522.140535657748,-281.2745981387,-275.19898518356,594.527511009747,-328.780367485242,-314.021260480146,577.433030678859,-318.759255404243,-277.900733544829,598.558839954694,-341.046230429775,-290.32311626761,590.294442876956,-288.829201587307,-287.436872325015,704.711785883664,-373.54780084819,-321.207956691166
ROE Direct Suppression,582.585482854476,-323.403582871139,-320.783253287041,641.564445199831,-405.623857754741,-327.762255460551,611.682841044163,-340.323369105351,-335.299594765842,570.354752963783,-314.133214604548,-310.677859384345,675.752720180406,-417.578609463661,-342.075625505068,626.734897448054,-383.380487117353,-319.78710143529,704.275804141953,-358.282719239566,-358.464898482489,631.613429181756,-326.66823646816,-314.664466835813
OML,292.85378832639,-188.319295320956,-161.092899858104,343.57627817984,-216.627253093746,-160.880965687697,378.206039601003,-215.377264638593,-202.097300963639,323.739882837176,-202.445042457553,-175.963599606501,411.028879850982,-240.607658669144,-199.906120703497,368.830452610085,-238.555217515299,-176.627484481235,554.142105325198,-282.326052142991,-272.284746144767,538.84534630577,-769.598112260294,-221.435652079548
GML,299.018449921005,-158.769038780939,-157.273118655909,171.278661220447,-131.555118366839,-97.0061555157543,325.759157509355,-178.198105128622,-173.632333125474,360.131763846923,-193.660786346804,-189.815832910284,315.427138182312,-190.078145549025,-156.562338650678,200.767465301221,-128.199380461376,-110.64108823686,515.805085927226,-254.986279483288,-251.420900692545,599.816950581018,-561.670352826931,-210.142312879181
Competitive Suppression,373.880659501644,-204.97518498563,-200.817232169043,422.670060926892,-286.032218592171,-208.145005078079,317.371239178539,-178.8439598127,-173.999039501658,420.901967477624,-230.496468957083,-224.156293867595,363.054444061467,-238.547876077745,-179.188477814279,444.457813061713,-323.304214722293,-217.440954126024,470.616665185003,-237.529392292152,-231.75902891858,614.615094190511,-416.278885577938,-244.697676333934
Direct Suppression,368.308450219866,-199.801766654972,-195.194627409037,422.007004634834,-244.208242298537,-203.784198966302,432.103927909292,-232.704208349079,-229.154082102349,346.577847423166,-188.793487404799,-183.825658043894,489.53340699448,-265.786941731296,-234.872082515749,401.637448739215,-230.485416464996,-191.818686243703,587.079092187213,-296.24514259915,-289.990624263667,457.761311461379,-302.647229797983,-194.375605073477
Generalized Competitive Suppression,401.52158894401,-211.570660771032,-208.17334771594,328.028367231798,-198.714296131185,-162.755357061923,333.867560730656,-191.514986712691,-177.747642919238,436.120000599088,-233.833150646947,-228.781780975426,276.258320129714,-207.283586000396,-145.671293673389,334.659557663847,-218.823965216991,-168.830363476968,481.338145636824,-240.657572049947,-233.264800361896,590.531265308241,-411.26671157884,-246.188842796606
Generalized Direct Suppression,297.664317034613,-159.084733814295,-156.263078510782,228.698444116162,-143.782063304186,-115.177579881951,353.954417252722,-194.009945167599,-187.614492760272,333.714976636929,-176.607975609074,-174.572782871371,363.911900632446,-204.869553359695,-179.508658057397,197.252028882923,-122.564111160723,-100.274932648461,535.806636499358,-267.129318297247,-261.966312137299,558.721675650566,-471.612659475144,-201.208901433438
ROE Competitive Suppression,553.746708777559,-294.683053402219,-289.338178621397,582.129092750168,-343.88894238247,-282.136205944537,502.212275252783,-265.357343935456,-261.256630413366,570.964564170251,-305.384616855488,-299.485596295792,556.248175714159,-315.46425435679,-266.634261280907,585.401924452111,-356.544625602553,-283.202451756433,564.148998705853,-262.674257154318,-263.1008182878,679.96721566347,-372.375698713656,-303.667320092937
ROE Direct Suppression,593.513327736022,-330.131522620476,-328.700102364297,647.541912466602,-394.142064227115,-334.073384101786,619.812866331914,-342.472472082535,-337.748553191231,588.968821915891,-326.640599072903,-323.936441958527,674.339218675865,-398.611864448129,-342.244666990787,646.35824398723,-389.664224646314,-328.968818709002,707.983040127398,-365.184552788369,-358.47874337151,684.301724099782,-409.66120210324,-323.293851481884
OML,302.330308450002,-165.081051799279,-159.510606341216,365.756553445133,-200.339677395299,-160.369725060813,397.223068440874,-222.050524032173,-206.074232086693,326.907907273845,-178.040086812643,-174.071484127517,461.346063043912,-254.304023516449,-204.321182892068,372.189378344583,-203.376034048257,-175.555286703099,571.590154412742,-298.158654585433,-279.422449105033,523.852464905131,-347.287955627866,-194.345477641918
GML,334.787861057438,-176.235532883479,-174.24136166475,201.072114300707,-109.951171934206,-97.9819594064377,333.001051643135,-179.400060294793,-177.024499888111,385.842218834381,-205.267479492155,-202.503173277424,320.070167753981,-215.690432479493,-156.978284639175,228.885403720392,-166.641292089839,-119.216996576496,516.41586636508,-263.835310681178,-252.053502701355,595.646617529231,-524.82102950956,-226.391477888337
Competitive Suppression,372.020059459678,-201.97120993049,-194.66768469923,407.151992820622,-233.511707913989,-190.746087466155,316.401217058339,-172.191849040408,-167.290739730653,409.775874146319,-223.050845489053,-213.999681297466,371.122235017213,-207.990412911686,-169.915503180497,417.795219170095,-242.66968415682,-196.806535699549,484.28488793881,-256.058466310539,-236.000693545289,602.79386986524,-385.087244352733,-232.734373488489
Direct Suppression,356.531681127567,-203.441503711964,-190.280150707939,405.566930217122,-228.138348755929,-188.433312563349,430.897415360181,-248.270217708735,-228.016970198283,331.534836544216,-183.060446865328,-176.306563967361,483.685527636923,-273.925002775915,-223.491756524625,386.420815039821,-208.695859786472,-181.55005460333,587.348866191061,-310.331745559722,-288.924307120331,454.578731497432,-351.282680128497,-183.97459699677
Generalized Competitive Suppression,386.966013121365,-225.177500362711,-205.171101757709,322.624018817071,-193.852697958546,-161.288075775303,328.167921471855,-183.487865975369,-173.447461450222,425.324617868945,-240.14160808944,-223.469545628098,291.071941538661,-176.114523697444,-146.519778367678,335.082804192854,-193.044826810037,-164.598466862155,477.330623329615,-232.49428338728,-230.965880721518,605.188367445578,-413.16050620898,-240.249115785669
Generalized Direct Suppression,308.061353484912,-168.78904205492,-162.564530544638,231.651442638145,-163.758768935243,-120.989557898828,348.713145477204,-188.615834637417,-183.130307729137,348.782886753991,-189.343984184869,-184.390238769834,338.319175963703,-208.419059720931,-167.487108456322,206.305023124512,-159.022551027246,-114.234232557695,525.835344799261,-261.004524827163,-255.712317939158,532.561675639781,-478.772735948498,-208.796110464499
ROE Competitive Suppression,570.559417914932,-306.254690161399,-298.469430925728,607.247154784245,-330.840268449628,-290.837889389263,514.314319829257,-276.034186509661,-271.431297570006,586.713683742349,-315.967248415228,-306.984713902721,573.928793785003,-308.292224258048,-279.071705113553,606.861616716103,-336.637919922233,-291.751351635264,570.806959396455,-275.883715836328,-275.45245885864,688.607884077782,-367.766815917459,-313.219330726438
ROE Direct Suppression,563.053443642602,-303.095995746125,-302.596325883847,630.3014689,-342.322335603973,-322.099878824227,595.142850830453,-322.780592315294,-320.714625424721,556.663363814284,-296.628247651704,-296.223317300462,658.185595324353,-355.072611684163,-334.068288014388,624.525109155987,-342.305143399843,-315.116373119674,693.455344373324,-357.548284641006,-351.818320055547,659.858682158017,-416.544672732182,-298.46530783308
OML,301.873154800481,-164.698991031059,-161.452645697661,348.363769405833,-356.890504505834,-164.797971155098,372.782982551839,-202.595234611011,-197.885759290898,339.164063109466,-186.461754056719,-181.516629496214,433.854982444714,-384.384447452323,-201.011337405292,367.772237668819,-402.737892469015,-178.411538177469,549.663957059422,-280.938214994445,-270.543148636853,585.919119160201,-431.757491453331,-200.071357487493
GML,292.766509497676,-161.828704129332,-155.852192169058,198.111409225791,-172.687244924541,-105.077306058312,326.081517241027,-187.086121007967,-177.360090567717,342.055480057279,-185.465715528244,-181.821899460527,323.871659285462,-181.572467446157,-162.481843394662,222.132446128289,-152.695330617123,-117.511368447076,519.376831405466,-257.479187688097,-252.917609920392,575.900953848001,-605.612886352691,-200.491085484854
Competitive Suppression,391.611516265131,-219.207271903715,-208.29559773443,427.272817553555,-264.479675952852,-198.266554345229,306.12085404016,-170.78200690177,-162.29170004511,428.471187675402,-238.512414208558,-229.303097574794,360.849379528568,-231.147818359676,-168.330681738313,440.669027986586,-270.993233991787,-206.82071107305,456.520150224043,-225.180481395168,-219.196314986517,584.603976294131,-389.848171946433,-241.840695073458
Direct Suppression,363.272785620104,-201.241570247102,-187.274301581075,404.214499088841,-241.550603437887,-188.744831987354,427.090484270596,-232.934167845642,-222.435513348411,352.667799377105,-193.2147568181,-183.976563947301,473.178334258493,-288.342454094922,-223.109422159007,400.16073806851,-231.616956812823,-184.538775938025,574.83970458553,-289.168342293151,-282.675691243996,455.594788706649,-307.327372619272,-187.32524035655
Generalized Competitive Suppression,387.905226619585,-206.747139468487,-202.743585163639,357.982183404904,-212.357217911453,-177.594620540887,326.259579852203,-181.632616991693,-176.51957557394,423.865523320116,-227.23907637941,-223.052911801348,297.197393947131,-215.264594430843,-164.055351971201,367.919602932625,-208.698424919107,-184.46185521032,485.665397452942,-238.817971219797,-236.030683895224,605.939375572104,-409.560537969427,-232.715754170875
Generalized Direct Suppression,321.420727904962,-181.36699647774,-169.177135776448,236.625345720266,-135.576033222982,-125.815792371625,350.077375521886,-196.870116077744,-184.848878917152,359.010505496349,-199.829607462077,-187.423949857344,341.415372691897,-205.238292607657,-170.34363725138,216.513430431321,-131.715072528628,-115.279813948807,528.805108634944,-263.866764700215,-257.370103988663,562.61275862522,-652.540986818351,-204.624358357483
ROE Competitive Suppression,552.443617807317,-303.769530962922,-294.447839058308,567.970058589479,-329.066287042282,-291.55875964351,502.491167056231,-273.637398636666,-266.34424315804,569.795827454483,-313.428196023237,-303.592355445722,527.673371688692,-464.204777153371,-271.434118022376,571.920089569109,-340.63276365385,-292.590370681906,537.245582290964,-255.732768332073,-260.141719828559,673.399523695146,-360.86371306206,-307.831540416289
ROE Direct Suppression,589.380506499449,-352.659002153283,-332.808833902602,649.170482059967,-392.782756952373,-332.412355552402,614.057782043462,-371.025874536707,-343.002563326814,579.643916626376,-339.109521652528,-325.138895082238,682.905857981019,-432.009438836978,-343.470736551674,638.768821461047,-394.9396528464,-324.015052796579,707.035499390783,-389.248915838499,-362.985959579443,668.001432120753,-441.379338730767,-332.790043614086
OML,320.745737654784,-187.870016628632,-170.694701603915,379.168104526304,-259.380569497234,-171.058176418018,388.774896794934,-216.041307218993,-204.759698368173,358.100890250429,-208.326284014733,-186.560691940525,452.930970813416,-252.598499471355,-205.782239007187,382.469736379044,-235.177452238443,-179.710665392303,555.731193703988,-278.748105086909,-274.422434937344,582.835697823015,-490.547721642705,-204.520544821013
GML,311.875055204023,-173.747164309565,-163.911350318538,180.701994518757,-119.844311890594,-96.1493127589541,339.514012646338,-184.681530112068,-181.00032974412,364.472138976285,-206.432611315515,-191.304502200924,332.89417899518,-179.720792026159,-163.277750943448,206.760822898019,-152.587765869793,-117.159193030394,517.761981299694,-255.116948494201,-252.632208410416,573.742432905834,-550.754398613884,-206.950511377846
Competitive Suppression,380.611567236837,-213.655753819061,-203.476313765497,417.157941338648,-228.362125549918,-199.232670479183,328.331450130802,-185.167640953572,-181.952422300853,416.811881336235,-232.162386736975,-222.473595783216,373.986758528137,-210.449817916056,-183.402506253505,432.288821184494,-236.528030878486,-207.211251558978,495.57578674152,-258.885843877891,-241.166739605915,600.940700647166,-364.339684274941,-235.873728899797
Direct Suppression,338.010537329144,-182.770464579409,-178.281698084873,394.60165078366,-223.297512389522,-181.758362012941,413.242792677099,-230.222079422813,-216.106285149152,326.684976413674,-178.313233123704,-172.976436587829,474.164577768536,-267.905883414012,-218.089272722333,389.37105500283,-225.60177384407,-177.855295091577,576.267192233533,-294.063027701353,-281.584003338271,443.795782246924,-289.406164915182,-178.522071768581
Generalized Competitive Suppression,385.231155820685,-202.591117333903,-200.385756772355,340.012848078106,-222.954535031924,-179.435546839575,327.674485635942,-179.190700603334,-173.258891826638,424.102664577735,-224.548293837528,-221.86740630183,295.1375663953,-180.583183313272,-150.778015712284,351.450036853862,-219.786086613114,-185.835754584144,471.093839560472,-228.362271391047,-226.705362156129,604.774552128036,-420.438520578193,-234.449291163411
Generalized Direct Suppression,304.568809320696,-164.604088737417,-161.452747115984,200.128852313989,-155.358327613885,-114.482648850154,367.879980456808,-198.528470156208,-194.798716388586,336.764322103829,-178.344201620815,-176.216647886677,356.851081930206,-227.571000926756,-181.401751252359,152.256747735765,-129.25180478329,-99.6515406598365,538.840109782559,-266.021470086107,-262.936654387403,569.185235534005,-470.991101159149,-178.320853386193
ROE Competitive Suppression,559.977464557702,-300.416578098253,-291.036638940914,596.090162935079,-343.462182769157,-284.265362883756,512.254973926926,-271.663496928019,-267.098682592346,580.283349670283,-309.185038790075,-301.396684128926,569.807174697602,-318.052368404648,-273.985084404635,599.25082433288,-326.27371882307,-285.712977406574,560.425134546058,-270.218567030666,-254.168770614432,681.649201883555,-358.835595491149,-307.939888128194
ROE Direct Suppression,560.385272123516,-302.246697183449,-299.726694205112,605.199534195687,-346.014698018531,-308.57584873628,579.879448134874,-317.245879780323,-314.62305249615,549.432283182797,-292.750452388934,-291.298736588403,633.270625428534,-346.592297638693,-323.734819064279,595.29433694292,-329.629905862369,-305.042072748348,672.796720666055,-351.13416474253,-341.863968996542,595.343220282878,-348.329049651881,-294.311431602358
OML,307.412264592079,-174.993474010178,-163.801501643068,371.532760889278,-208.888835631491,-169.941069965305,394.503302781381,-222.097002831735,-203.844736873556,328.463980762224,-177.23813512468,-172.68003005399,453.511412085097,-266.982745298813,-201.749719204943,378.462989884755,-214.231888240701,-176.113346779586,564.594161884481,-285.412263365188,-275.710667516035,543.808241596258,-480.4078553004,-168.031827597708
GML,298.644505870148,-162.700049502416,-158.150472944666,167.137409678732,-110.883128209275,-89.4623224501106,328.012764286545,-179.373933944113,-176.062767464953,353.493724807016,-191.997291971019,-185.753922413747,308.186323761245,-196.361654833884,-156.387001043326,199.358887531328,-132.169335955519,-103.191815697987,516.764255822743,-256.369864034123,-252.692423207549,594.508198620754,-499.513936726884,-210.069701180668
Competitive Suppression,367.29866945516,-194.322415928554,-193.215939893446,411.200755079285,-226.20953665036,-195.806640810859,317.150690788311,-169.244936040523,-167.290494123048,408.967134896357,-216.166347193082,-213.838163035885,373.423050008865,-204.105375425302,-174.887750520373,424.581634055139,-253.673453401426,-201.077097537017,481.070000373781,-247.433725169172,-236.170394441336,586.311632939312,-367.481630209392,-230.027267026062
Direct Suppression,366.425668937652,-201.868559803425,-194.353220830763,405.125758739843,-215.627108010193,-194.9544103616,448.435047940649,-244.633266857289,-235.789815745873,340.308575958409,-192.609213137573,-181.511793230173,493.356378881508,-272.796710618035,-236.808208196842,387.595959233068,-216.944260119422,-185.895499190093,600.698877969251,-302.832678303037,-294.695142498624,530.004749102765,-371.701121502848,-194.387394842053
Generalized Competitive Suppression,389.357840036224,-204.44697552547,-202.251033634493,342.204783184966,-223.636302152233,-175.425486424341,313.95401876946,-176.858353872961,-169.397632563721,431.309253340116,-227.452171052384,-225.066706435384,281.254364101255,-187.025145787053,-144.048097174218,360.655468469317,-214.580811576868,-183.472749072665,468.153738667921,-227.265971145998,-225.347290354133,611.01599876211,-424.524793924046,-238.258177879886
Generalized Direct Suppression,326.320271688819,-173.348240893931,-171.282037075234,258.155634948137,-140.929274322031,-126.863972781212,361.889282352893,-194.515479333022,-191.330971196331,358.074430928862,-189.54348081667,-186.198996589613,373.927547078728,-223.78969615379,-182.047558897906,217.323709141054,-134.005996541065,-108.164181386719,532.556879035235,-267.105282353557,-260.445349423131,522.092176846365,-442.517326129751,-202.665462718035
ROE Competitive Suppression,533.473011274995,-293.36013222375,-281.657574865945,579.321258386273,-324.395408725043,-279.566117931362,485.025584971715,-262.186801574767,-255.322257411234,554.110312132022,-301.623949813788,-291.901246131624,545.705578386061,-287.927253546502,-261.622709705744,585.287794196236,-326.719591011817,-281.415421022832,541.706724707078,-248.782441064318,-239.082041536783,662.415748937997,-367.349841215638,-301.820889094142
ROE Direct Suppression,592.298843389619,-344.391086198711,-338.06632061293,630.537243009979,-370.140078499221,-339.903495547691,618.295711165548,-359.530967203319,-353.569781507448,582.111666245442,-338.207001889,-331.833839810894,677.010938993466,-392.401849888579,-353.444064986556,613.033749137021,-404.114572405417,-326.846257758976,710.423556704532,-372.853645443934,-373.895326268201,686.76371538614,-395.270165503344,-335.030616633388
OML,255.348666685938,-154.355262775697,-140.309939407039,314.000995999619,-181.83580262131,-141.317584331077,325.91920634471,-188.164095315227,-175.347016013239,312.88383250164,-183.737369152618,-177.009900594261,378.792269316654,-204.030906223295,-176.439617765716,342.678375745579,-202.876108332312,-168.958415591251,529.328180469615,-272.108382365023,-261.307183653186,610.468685684634,-649.879208337202,-208.921261527097
GML,303.50804370234,-173.57569769507,-162.112757024724,188.105979266036,-145.364039294498,-105.744547217,347.316168537469,-197.419412426646,-185.492243215721,345.610337765432,-200.67251799535,-188.594094602104,327.332031583073,-235.284721141628,-168.51244075256,205.997405481939,-175.541270955699,-115.007460370405,520.114872055509,-265.479138555885,-255.30502995084,564.883932930564,-605.556808818794,-218.151478208459
Competitive Suppression,372.676193869368,-212.797556937285,-198.639681794919,401.979516404728,-385.334310849209,-187.60732762206,295.730195269854,-167.868437724639,-159.899376588958,417.129495961795,-234.555294753396,-219.638500852362,348.16433606405,-325.338561210049,-161.390131508037,422.963477634519,-296.047704650652,-196.332722910754,470.936158299989,-232.782607425264,-228.479290294738,613.546503448983,-435.092176660333,-237.267557222511
Direct Suppression,349.472522959494,-210.84900393591,-186.902010338188,384.324507129797,-236.269094501876,-188.163613052318,429.930167260146,-228.708322532859,-225.876977650189,332.342377797959,-192.280259988139,-181.087309218143,482.395781036229,-270.554596912554,-228.017398302623,373.792104703242,-230.777812485318,-184.123473114396,587.60947993198,-297.933246714981,-288.333800091312,502.033555080946,-328.165325668348,-186.403266019285
Generalized Competitive Suppression,393.776806652405,-216.563545553367,-208.574741611352,361.601974154848,-204.856902798515,-185.752569659875,327.333350235962,-188.776768769209,-173.916689389876,431.076307037856,-233.286251412712,-226.430640973743,301.594091348393,-168.851468777385,-154.325477298424,375.474256736179,-215.168991392279,-189.953671806609,471.926683477104,-229.652826728675,-228.576549637753,603.914655194053,-412.444394194289,-234.845790380623
Generalized Direct Suppression,329.234410949373,-176.58925471973,-171.558664130873,234.420285131985,-152.96018469757,-122.117330292204,352.279212527369,-191.943609222816,-185.292045063002,364.571049093708,-190.948176035505,-187.804150620258,339.611143502366,-200.824283347686,-168.153786321397,222.648990429451,-215.895739321655,-114.151106870624,530.143510115067,-265.342822688762,-257.945797915403,535.769811621746,-421.180629991703,-206.840518744096
ROE Competitive Suppression,560.629041000443,-302.169415225939,-294.659531471833,586.882709547339,-350.654845921125,-292.680559909479,515.972344093597,-276.563013266379,-269.885607194722,580.182378408746,-312.006109150197,-304.757325210604,562.15707731692,-331.330591935634,-280.203989476639,593.713897576185,-361.885271834029,-293.634221105461,576.744393909512,-278.837984469503,-274.315393967484,688.962694657805,-358.77875117155,-314.423736495942
ROE Direct Suppression,622.069409112876,-338.791836697624,-336.394514028806,686.742271640895,-378.177346237923,-344.253427890233,643.222251222512,-354.508004988847,-349.930731797099,614.280271530438,-333.127398098175,-329.511341027939,709.687786491375,-391.976694893912,-352.261689690593,676.98912475884,-382.620917340407,-338.576840145206,722.123449381304,-382.232342673183,-367.796567401233,685.042796539238,-346.208074602508,-331.205460414877
OML,309.220943133432,-172.968609679747,-165.589253803902,362.510226262211,-226.552991560328,-168.073267863743,395.015917859421,-210.600144697476,-204.476706091634,337.07829686638,-194.4988379039,-186.179858781325,459.213030420335,-270.144338600404,-203.888443114304,372.491548380901,-226.04478632552,-188.431881138777,555.902609025188,-288.971847079875,-273.872580910002,542.986416433138,-378.340415608132,-216.39823393002
GML,312.15273740739,-168.797608397241,-163.602097539766,210.621518205991,-141.625318863472,-109.424689341236,347.014991367078,-184.521768918252,-183.100383818744,351.0929192025,-188.175081980735,-183.348438041055,342.186832761632,-242.053685477998,-168.024443152256,218.74722950481,-168.825733376068,-112.718118575897,524.867176915499,-263.083471238329,-255.920712505939,568.090053292038,-454.758533700985,-195.368719626079
Competitive Suppression,391.590479634658,-226.332144316158,-209.55353578197,438.088904479566,-266.951316638272,-207.268977879492,327.88052321946,-186.750010078755,-176.102617115567,430.902839957646,-242.955400708871,-228.69460777364,385.250507677049,-219.32229109883,-178.540253192583,458.014155090604,-266.137240554756,-215.224385241813,468.825157378627,-232.08039406733,-228.437646662039,582.400197609583,-391.966930169368,-246.695605376808
Direct Suppression,343.089148083087,-181.638398388015,-179.382329742156,377.189558447751,-206.557398156476,-179.870527305372,433.817115238047,-231.574052359038,-228.330389536949,331.274489469582,-178.139611313649,-175.378598975715,491.406000591246,-260.393635332532,-232.849219971682,361.727003400958,-198.798797491628,-172.172025608328,592.66916161323,-311.267921205373,-291.78812450994,442.729666879098,-370.243827863711,-177.660868290402
Generalized Competitive Suppression,401.051751869877,-212.321079155948,-209.837430703322,343.903482135689,-197.490994304474,-177.451105300838,339.889447999331,-185.558945244001,-179.284947562772,433.897571891691,-228.282618865428,-226.228199195697,285.64702659978,-216.523051829784,-156.514757854207,356.695695735363,-202.381043549702,-182.384155341365,468.867662677194,-231.75848481661,-227.176268042765,633.968744165148,-419.795048836093,-234.46104108079
