originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Direct Suppression,363.527922272821,-209.864807428015,-191.705157709671,408.276009791124,-235.227132416103,-193.7351666433,429.01401150779,-231.608169697473,-224.881859323831,353.743365829065,-211.212722776351,-187.961642814737,482.973143574786,-282.168090940168,-227.552080446617,401.074963603924,-252.925719560714,-190.247750950016,582.569649134742,-292.767815654172,-286.483664063654,472.448214305477,-284.279329087188,-191.463832345512
Generalized Competitive Suppression,380.591513136149,-211.866119549496,-202.341906895468,333.441624432138,-193.476514174615,-172.74811806335,307.794896260104,-184.619494266722,-166.289702766865,419.44551227916,-229.052235473607,-222.07521957934,290.078824721524,-179.485474535055,-151.648537264682,341.211953126207,-200.989992886442,-176.252829289178,470.658953734139,-235.172298721194,-229.874677868155,600.287887954166,-423.469647410018,-238.173058133275
Generalized Direct Suppression,296.555829403144,-164.377852819295,-155.725460003499,196.828239124203,-139.146027003871,-104.875372491466,341.171129294768,-183.709470103452,-178.756749674476,332.885930712893,-178.846985797339,-174.332368167516,326.898329146862,-189.887546064572,-161.63754153885,162.390772912245,-102.660019467139,-83.8340699314205,522.027200151942,-259.010963406703,-254.382804613539,529.94636733037,-502.443691095483,-185.956543026618
ROE Competitive Suppression,562.505561876725,-299.420312845903,-292.181429070628,611.382369673986,-336.160333202287,-298.509279902024,507.916096353391,-268.373286496251,-265.5531884679,578.728431404259,-307.752588270763,-300.834938144647,565.301840702066,-320.093610820047,-278.804083750609,613.626892297149,-337.39601059985,-300.321035557458,564.106759426014,-276.542234748107,-278.508268650342,678.466810480774,-357.510740809685,-304.596781215128
ROE Direct Suppression,569.081216246891,-309.060102565916,-307.105881347379,616.816001750056,-359.251779691816,-315.508586845741,596.439053756547,-325.969099500616,-323.650627704086,559.740811408819,-302.70684941932,-301.090483199713,654.190393693571,-389.070586831791,-325.730219316571,611.361095794934,-341.543947304495,-309.745206422752,684.51295215739,-348.33558605024,-343.483153129695,658.138522028701,-349.418509030627,-302.555425668571
OML,299.714731277023,-182.307106429137,-166.708435726147,348.369915382844,-217.492448809191,-167.388973955189,373.623793084597,-220.943497993594,-201.703264795664,337.991207989405,-197.6996527949,-181.074301322946,416.781386020555,-263.024838351681,-200.69302583477,372.539179659862,-249.312725838744,-176.947425693136,557.644995552792,-288.958505993508,-274.7613516099,580.613318126426,-390.082487369502,-202.930919495255
GML,320.020789752812,-177.919634237038,-170.267315617262,188.450604385357,-118.083466814651,-102.666107833495,335.306509684473,-184.434750042405,-179.737423815941,368.865586938528,-204.759511659622,-194.438217331315,304.834345353814,-206.331986973146,-156.8331668291,198.597190482461,-126.381033191827,-106.138005063032,522.910731455194,-263.156895755356,-255.462230598057,563.295499125698,-504.155404348606,-224.571424511826
Competitive Suppression,378.09919836738,-204.794438162186,-198.464511782066,417.618722528204,-230.10547344577,-191.469013226177,306.431776692773,-169.052657772104,-162.147854193094,421.184602978789,-233.254958872436,-220.724743187047,359.716216996617,-210.548431140415,-165.58549182385,436.94170510761,-251.834612644625,-202.431296971919,477.05373257947,-249.805193212204,-231.762522495185,585.389755230419,-467.933543242592,-246.856151393092
Direct Suppression,344.650817501529,-189.245941876376,-181.646545977638,367.926589633937,-230.677298280335,-179.110754357345,436.034835830879,-233.480502766912,-227.655147915485,317.831092890955,-173.275210575139,-166.617484081242,480.052520487622,-297.02280426894,-226.371753063898,358.58558229225,-229.697215650031,-169.682262659333,597.14337593397,-298.488739162137,-291.867198721471,514.889247996208,-283.581369693872,-181.57024813647
Generalized Competitive Suppression,388.788099129372,-209.542983974761,-205.360900456183,340.059820225597,-273.934663589803,-176.242324637832,327.350031997137,-179.68914876221,-173.305979338516,430.448270674554,-238.642114757094,-228.828930982073,278.456059092828,-223.153240231305,-148.279450354206,355.556859473763,-264.656062102163,-188.819497205014,480.27285350827,-236.635939221815,-233.201135257487,602.922371663437,-437.574178959717,-250.543879655466
Generalized Direct Suppression,315.324826352306,-175.487149797305,-167.80837342312,219.9202439134,-145.983319473951,-124.083120947448,347.082007311866,-192.350709926925,-183.586760871619,350.501714729017,-192.867339668957,-184.442011425375,343.370186206096,-305.129578808737,-171.549236781975,171.806882381518,-109.853565595368,-103.376454521015,526.29669129538,-265.762873161847,-256.930504546693,516.860618442728,-539.643387559114,-194.18099045047
ROE Competitive Suppression,586.922586751416,-314.907038805091,-308.297293774014,634.135845397882,-437.917902580429,-308.037290718611,546.21211608495,-295.319577229014,-287.049587316248,601.830620546027,-322.892403143248,-316.184100028575,597.941364163035,-484.640878267079,-293.084825936876,634.854910831891,-400.397965389729,-309.599996524952,591.858009369651,-290.850366251537,-285.570366593438,692.463736178446,-357.593072608306,-319.80968984042
ROE Direct Suppression,596.716749590162,-330.627702332883,-328.164132160961,629.247782544191,-346.086090970537,-331.862117225358,623.788998202189,-348.858469270785,-348.032348535785,584.085422361827,-322.534277127645,-318.389950988697,676.262925601223,-370.747725519323,-345.969705324491,612.819720439677,-341.404858622477,-323.022688857701,714.031413413478,-374.42030322029,-368.050026131073,631.674723519543,-339.31575828871,-325.41828483104
OML,276.581728054178,-172.45607318502,-151.298574521669,328.885728454755,-330.165392651951,-151.702107395846,375.838450497743,-214.155765786448,-197.146282248869,314.864280320807,-181.791468274563,-170.791272699231,427.542693607831,-266.708873798565,-193.391700444943,354.079727551947,-283.004789552826,-170.062523757485,556.334549586707,-306.715439291239,-273.515202915156,549.073515750979,-424.907779565998,-202.197098758876
GML,319.897314155362,-174.948063504243,-167.944752919615,207.646627442443,-145.132903050998,-115.959875708012,330.416169724947,-196.802257542358,-183.015748543974,365.663787073907,-202.848123949549,-192.712323461835,315.548387498251,-209.702003679985,-163.927838522229,224.048233798364,-161.209852994531,-121.151185516904,513.098781333826,-254.414569368652,-251.05235518267,611.560837349504,-519.364732628841,-212.072363124142
Competitive Suppression,409.783704555287,-224.088555793643,-217.947047888323,442.829128882473,-253.629440626116,-215.141624623996,330.621410440135,-181.075302711407,-174.621242846746,448.578816375648,-243.920706497827,-238.736537339473,387.354404614412,-263.83067359246,-182.670721271675,458.112219832215,-265.1504274365,-223.715256068674,457.278596029612,-227.966834799033,-224.833429010903,602.367012039766,-443.64799486254,-253.007081351383
Direct Suppression,352.827946592285,-192.284156533942,-187.806278580436,404.006443111413,-255.381209265579,-191.169858995827,437.729051289569,-267.830481478883,-229.717365317568,334.004804428392,-185.284108339775,-180.779654672917,491.467905538835,-292.490900574585,-229.217801786304,388.750832265819,-240.603821692554,-185.410854464878,588.076593104412,-301.087358149435,-290.165114557122,473.061898588464,-414.963190473409,-187.305241983901
Generalized Competitive Suppression,385.279529127936,-208.06164826748,-202.992471744767,345.848333121436,-235.367053919574,-174.521995036038,312.537759004089,-175.182171955904,-165.071164714214,427.140439140857,-237.154908219541,-227.123789080598,260.549393478201,-201.270393864217,-150.868044127213,360.857439715248,-234.865365083735,-186.393849137174,469.029834660397,-230.526678643132,-227.399354743391,607.501888914348,-486.536733441972,-247.37854115594
Generalized Direct Suppression,304.047301744138,-164.940528024794,-158.648316733146,202.181780481137,-126.196719041208,-108.553083120354,329.657963477042,-174.873855290263,-172.739580898915,339.465802929844,-181.460621154042,-177.965256796066,333.405988245205,-186.111478249419,-155.747587701716,183.210767578692,-116.755696574488,-99.5867806754547,525.034954718976,-260.749747873011,-254.07549330112,509.954008837607,-426.284982215341,-195.595783597208
ROE Competitive Suppression,597.383933774234,-318.515317847869,-311.121452470341,616.284191880386,-345.422945089465,-297.567041429356,550.419021195923,-291.601995059457,-287.188413152414,613.31301517821,-325.520696422652,-318.903871466488,602.198824592691,-311.614618355143,-287.138281421087,615.678690380191,-413.287321947913,-296.786002766659,621.123850582309,-299.119906010642,-305.17949015093,705.740311626541,-360.137861624537,-322.437086172077
ROE Direct Suppression,589.49165215496,-323.529622930899,-311.345960891108,642.349946752737,-366.087113107119,-326.145103998888,608.504363898042,-334.583751349996,-329.354514312338,583.148811839756,-320.635922331574,-306.79576512199,663.304436863635,-433.700595409599,-334.967958679777,638.519065662868,-349.064422505422,-322.058476518067,697.102172556648,-358.382865569522,-354.503058454109,658.579899398234,-484.779506995434,-308.100433955666
OML,281.557613734303,-160.385296839181,-152.52239745945,337.057835642344,-228.951006191146,-155.513974676421,379.696301447051,-204.666211676703,-200.683764076116,321.092712135856,-178.859186028534,-171.096791821917,437.348819475717,-240.697955979176,-206.889965716919,362.018668575483,-242.978620904664,-170.603370910789,562.19888146853,-283.443239281017,-276.35717373339,549.840111569168,-415.041982671229,-192.623785798277
GML,317.834933668375,-172.680577259661,-166.165937248968,237.028879880162,-153.856783797542,-121.179545765655,349.524743064159,-190.345878100701,-184.773143509048,353.325832516531,-190.038203875575,-185.056640035858,353.104270344961,-200.779912605804,-171.09569602015,246.034390610269,-147.870890900875,-124.236568906845,527.442180018038,-263.832682120718,-256.907782652342,542.735855699316,-448.23228373986,-198.520528559419
Competitive Suppression,371.831766035918,-203.282248537291,-197.031507207434,407.566326666237,-250.270897321575,-196.41640032749,301.670254881102,-193.712792764086,-165.315376072196,413.474275935102,-224.020938042974,-217.224306973321,352.694257412931,-219.758178332535,-169.978917394848,430.108146460601,-263.578167345979,-206.790938470521,478.76058777655,-238.413966289326,-233.647609368731,616.241761772318,-431.500194819797,-229.662124377351
Direct Suppression,357.528602637881,-191.330312814838,-188.210646629812,396.431356061978,-230.524126626312,-188.667316593805,432.207458524742,-234.040795877911,-225.605408176922,352.048121504184,-189.124069903235,-185.618818980455,484.44558884297,-275.929081553542,-223.231639905059,390.070553596301,-251.544087471616,-189.130803440516,584.6767327018,-298.214571798721,-286.517346628789,456.617232795602,-311.222983754956,-187.730678033142
Generalized Competitive Suppression,417.164305972706,-224.230581289029,-218.23340848358,347.514343212308,-226.555597192425,-183.522599087531,365.249306763862,-200.003647519258,-191.422350438071,446.959443510793,-242.745242124015,-235.286308314057,322.79425565368,-187.411364892325,-166.262882115021,359.099587464623,-256.190397932848,-189.11011219675,493.266628774644,-244.465059447357,-239.947772864653,603.337639314276,-394.163442876851,-242.449204872568
Generalized Direct Suppression,337.51285258957,-181.126754765315,-176.229660329405,241.56338295353,-172.523908371226,-132.697421881559,366.392954732448,-197.144580353791,-192.766273819754,369.821244362695,-196.119655253321,-192.583271005827,355.990719978592,-256.93721768853,-176.383337167406,206.530707858795,-159.378999232335,-123.380798191287,529.948674986698,-261.632395487303,-257.608352567781,570.730709245149,-451.70544170568,-200.210545694288
ROE Competitive Suppression,583.780964798375,-313.768212561394,-303.867224338518,618.431991000414,-326.306951441458,-300.220517759834,538.768451894402,-286.179252476537,-280.951085265339,600.86137341425,-322.70461446109,-312.516965084758,593.878262028892,-312.142515047682,-287.881442484596,618.505599904977,-328.217946127062,-300.850020393669,614.652471142331,-298.697575370874,-298.599323646653,703.142514297807,-365.137011424298,-320.35819895301
ROE Direct Suppression,572.02972776983,-320.260005197665,-303.362642027157,618.067874014646,-343.299713288921,-314.643550201727,610.228569694506,-330.60689945513,-321.704011031706,563.438054661182,-316.4600680058,-298.818289682594,666.440187306485,-350.397818326187,-330.909307924186,609.148984056413,-341.044124808053,-308.731261943066,708.185641119115,-359.332783716967,-352.899943422373,641.370544274385,-348.104609080858,-301.619425933655
OML,296.466303314692,-164.415728686013,-154.044088634127,337.081965442927,-218.075902068235,-155.127055570522,358.807454977739,-192.876791898415,-187.544022463561,332.321610355472,-183.305623208034,-176.874416979511,416.057473188865,-236.116391521075,-188.502755763146,353.78562731513,-226.963688361939,-170.477476261146,544.439855637057,-277.954193479881,-267.192475704891,576.372294950271,-495.541651551714,-200.863764920912
GML,304.551108777423,-163.001765546525,-158.604100242633,181.314641996589,-131.036829017845,-97.5069870835135,327.181020979021,-177.59641114988,-173.226209289725,355.105294912589,-189.625571599361,-187.038382616198,308.174725880706,-225.303816275028,-153.607580712141,203.129576427393,-139.735577116244,-110.185766167875,511.836506908084,-253.802125086132,-250.254477343598,561.55668989859,-491.899725661456,-201.745413494879
Competitive Suppression,359.057048962948,-205.71403974879,-193.221612967049,423.79214638967,-239.588821430731,-198.168421031426,318.338829789955,-179.957261877916,-172.864578038895,396.768548313073,-225.476514949019,-210.71378612967,368.360856300437,-197.104579701696,-173.732505634955,439.081379508755,-249.920496512812,-205.123386763104,487.705820579315,-240.441279063044,-236.688718081241,598.473644111137,-441.928421634627,-232.235673802917
Direct Suppression,355.245577640202,-194.830762260298,-189.821805617379,398.486356950552,-214.751687851298,-192.33211257719,439.925477357232,-241.303932161129,-232.011703340517,337.075498852878,-184.83764161473,-178.346444676937,487.596363843184,-268.784472016554,-229.538124097997,386.77723157703,-207.921485579209,-183.900021391263,594.841492155856,-299.27187888066,-291.265269934274,501.560225185683,-384.288352309691,-188.646122744449
Generalized Competitive Suppression,402.462973610917,-215.255166557484,-210.466744301639,334.319922837777,-191.101968177799,-173.529271118257,340.367852949653,-214.987165631648,-182.754795428623,442.888381210546,-241.763390288622,-232.876560764425,262.192266442864,-178.206533046446,-141.907570467149,352.20494015037,-205.611890174262,-183.565522727927,469.922318178967,-232.80091963598,-228.909336212751,612.483459530248,-496.868214897916,-249.727998836801
Generalized Direct Suppression,305.897332132463,-175.038249578644,-161.054036713899,209.644752026623,-230.866087231689,-109.575207838875,335.733579244377,-184.264666228704,-177.948748325629,351.34770023652,-195.34883078262,-182.623909263229,316.433775322279,-175.044506177816,-158.934036049433,188.722173943262,-136.380383367872,-98.0598100181063,521.142716110547,-256.489312947536,-253.621356119552,553.160670174191,-416.094727371157,-200.550295462004
ROE Competitive Suppression,564.611402676409,-298.894645062589,-291.496031303405,571.042059480282,-335.365772090578,-281.218677411223,517.256378034134,-273.386355469455,-267.787074124637,583.861497539626,-308.953645877685,-301.69322836072,539.546436611552,-286.210692548213,-264.416403544726,574.909100293238,-327.299045919229,-282.775467303865,567.874500833697,-271.128097989981,-263.263185078234,688.943413211769,-364.20515443512,-306.885736676961
ROE Direct Suppression,576.594331245378,-315.457430188708,-311.355057741897,629.386263566392,-351.533384744142,-324.1660155849,604.505803656481,-355.234546114733,-327.726456418335,569.759097342755,-311.639801687808,-307.212698382459,660.689585572947,-383.412804715859,-336.603771512053,625.453971153267,-344.567390503334,-321.201410633137,697.08748719411,-372.866393712595,-353.731051198656,649.367035366834,-412.865065388801,-309.118791148128
OML,297.835845462583,-166.01873393922,-162.926216542583,346.200680257701,-194.891963947245,-167.402512375663,400.864311561084,-213.498953369563,-210.803764504157,341.312651499165,-189.24626229845,-184.391228373049,455.19316711579,-243.323531296401,-208.939156848745,369.117088017453,-208.442599458654,-180.466058516829,569.631096119138,-284.802362766932,-279.269110096067,549.453538392858,-629.083685393683,-196.840591835774
GML,311.532839675512,-172.72985239043,-165.116105713587,217.465441885554,-129.08422734847,-107.402795475249,323.528881672585,-178.222213045425,-173.271897169277,366.609007586627,-204.65026718616,-193.15999940658,310.527103754787,-172.407663242375,-150.700059018798,240.040984776279,-187.021851987696,-120.894541890161,513.067643453267,-255.982085740207,-249.553370314807,594.242469106789,-545.513032160906,-214.06740277288
Competitive Suppression,376.241795014859,-199.06394042287,-198.004838268374,400.682286070205,-248.64996081484,-193.099080621307,316.447558585049,-173.314359940403,-168.541509884584,413.970228885841,-220.519801812457,-218.807453484878,362.286612535064,-219.989701698777,-169.524920627197,414.874173263645,-259.098369636192,-199.086486137384,477.150060012856,-234.735602048235,-229.347258993951,585.255907619494,-398.793328554371,-231.43153101255
Direct Suppression,354.508851405341,-197.362127364041,-190.01740532217,384.095725034948,-222.893545044258,-185.478600903008,431.805115582923,-236.097831075714,-226.709272414875,344.94869371299,-189.719920134174,-183.295332814451,473.439683485455,-269.643000997998,-223.590599872451,385.870312543418,-215.85067576086,-182.891231988502,588.769338519063,-294.607153974761,-289.261946581648,525.23720809666,-393.299744703705,-189.894477426169
Generalized Competitive Suppression,401.374372343754,-212.915674258321,-209.476375193847,317.580392142832,-219.033628225461,-166.805007659614,330.447767116778,-185.758320564328,-177.975154027948,439.844437036547,-233.453833620754,-229.683713852562,284.686651437344,-187.084375548313,-154.883745908675,328.503242018649,-224.896444478047,-172.249853227728,467.563402103488,-229.774180974479,-226.174001478677,619.615441977872,-407.191553099565,-240.448211668293
Generalized Direct Suppression,327.694802000507,-183.055899345203,-172.837624199206,243.865866164509,-141.153141503705,-129.395230783914,347.773436113533,-194.77550753839,-185.365473315639,359.541082727804,-198.045118346369,-187.961612555518,340.282295888802,-218.429971033296,-172.629961702161,221.44595917379,-133.217774636016,-120.773173553196,525.892096842572,-263.454182514071,-256.467482526834,544.806895008008,-438.54775688374,-199.4859420237
ROE Competitive Suppression,551.860925322044,-298.795391726285,-291.674939966349,583.770129076012,-317.049916552816,-285.736289532752,499.600328543849,-273.35946705962,-268.347950747181,571.967918861098,-310.844571756235,-302.227711732061,551.565764029471,-336.687965977715,-272.908716861321,589.75966159064,-322.392983170405,-287.830912917879,537.959002223498,-263.636077355221,-261.707840353047,685.581010766611,-383.371579691924,-312.038402818567
ROE Direct Suppression,558.594590777761,-312.369942227254,-308.963609988196,610.527403614146,-374.620217323061,-322.755622132092,585.399184527698,-333.57603953829,-328.396561195975,546.835745946493,-300.105122260042,-296.371568085343,637.968973932159,-385.070742704923,-330.348295550015,598.609788752703,-364.049724350287,-317.127168617956,682.199561066889,-367.774511413483,-352.237651164916,612.354127541379,-339.590327529304,-301.286276802474
OML,310.443861591711,-177.022100374018,-165.712901679154,360.163305655182,-271.528976814831,-168.715392602596,383.118225217107,-218.560414348059,-198.726017149736,335.596197331366,-182.034536567074,-178.642687354235,441.936067194002,-314.158486765044,-196.158618699164,374.227635693454,-290.678320396089,-179.383091720165,560.349435242385,-277.778712310262,-273.024722356703,536.65779546435,-570.963928022885,-197.234079404286
GML,318.188685776778,-186.449488242999,-167.517678801121,187.454918190419,-150.519427156724,-102.683572084606,336.258322332742,-185.042857059979,-179.619280020633,371.311362068901,-216.566818971825,-193.708748473475,290.198348750752,-182.324670444781,-145.112904381925,199.947076693368,-177.607721394171,-108.770616429786,512.068175204491,-254.583287658408,-249.724151637136,588.527407351042,-531.037075665544,-215.298751217011
Competitive Suppression,404.696735722044,-214.89288891265,-211.910340618525,419.675095554812,-239.365329837503,-199.648955654363,332.430528478039,-185.725869379805,-178.689096676632,431.904239190448,-229.134606048712,-226.33140391362,368.979281022009,-217.034901773861,-180.545966382372,427.129203213498,-241.266335187206,-205.264725770666,484.352955911275,-252.787814215706,-236.615449057283,580.107786800612,-356.227755098227,-235.667041584224
Direct Suppression,370.373666386884,-196.603739832866,-193.49187373681,415.104852598768,-246.004685899897,-200.838959101177,440.602881482815,-234.362762261681,-230.405552259499,351.48428718947,-187.971322859816,-184.137978899843,488.868286355289,-295.017048777472,-236.478784255545,405.419801765937,-232.93275418838,-195.52271350134,595.971065690255,-308.751215347589,-292.857103045231,446.617051225565,-288.544691702045,-193.810794190117
Generalized Competitive Suppression,388.241325778811,-214.141260314746,-210.67330598286,372.951005553829,-205.087520762344,-190.251224495677,300.590340515171,-173.898958045458,-168.588065188009,441.49105871037,-241.375010722721,-235.818267867482,270.013995629678,-170.721136794275,-144.028399094696,399.388809180432,-231.896171463742,-202.106033886319,457.557143954105,-230.665131846629,-226.117458102313,614.398014851107,-433.363602691233,-252.29282662408
