originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Competitive Suppression,371.340250232443,-203.39078254248,-197.494549199898,416.425288468888,-245.22813552776,-192.410652687044,299.75915972333,-162.313099851955,-157.726575414475,409.569817914137,-225.837259772366,-217.224104648668,366.775294653476,-233.812798006843,-162.988431554158,431.574633374889,-249.727310007395,-200.251736758366,472.35773190169,-244.373598847076,-229.004685244928,616.078335721927,-480.69899164365,-231.935256474801
Direct Suppression,365.551080838182,-207.355734633199,-203.303104359768,414.174028926144,-513.748146516933,-207.71291098311,460.541171045665,-260.941899234727,-246.8648702754,339.050539115531,-202.82414057183,-191.742908686128,521.163697385059,-290.640912614224,-246.072144945708,391.80492874675,-271.576906141228,-193.199967310495,610.481677548252,-312.952070998122,-301.966411780931,446.139107940739,-344.385384205684,-201.059909235813
Generalized Competitive Suppression,372.861781616643,-208.98762187227,-199.099697488822,312.716044995781,-200.398084135274,-166.360271160223,291.529556203459,-161.331205073163,-156.66178611811,414.450629911928,-233.088729537495,-221.487897580913,258.938928354209,-180.6825835731,-134.20895365404,330.494123111257,-217.545447287848,-172.980734208002,476.713552403097,-239.604797634488,-234.045973865024,611.34613403071,-480.477050805116,-236.723119347012
Generalized Direct Suppression,313.810245042768,-171.534327978853,-164.154159390202,203.800795808313,-134.789481129695,-110.985856978137,349.089129651695,-191.783568659866,-184.651474357653,352.072057135924,-193.897652671278,-184.274019197058,330.153156814955,-202.273392154378,-168.268316058424,181.038877877919,-120.406424233143,-100.123155791417,524.469930028578,-261.506770330979,-256.356195575694,523.844243601689,-539.333246649968,-201.200934364206
ROE Competitive Suppression,580.580384411233,-314.755924839659,-302.468648919769,622.442269453215,-377.265992180712,-301.045492687144,531.722022281694,-285.912289550899,-276.348893233086,600.185660903157,-326.584914917789,-312.689974544881,597.874968523606,-343.501655570894,-285.782306262934,624.817272605046,-386.197496393399,-302.23077513997,588.29510504939,-290.924428882316,-306.108117928196,691.700572212273,-362.557497025859,-320.794904721457
ROE Direct Suppression,609.249864897317,-328.243563004065,-325.350960627832,644.760421311943,-356.455086030186,-330.611952897145,627.33413704421,-339.661631748162,-339.543926010762,600.335836052891,-321.325260392767,-318.907720939015,666.557989447713,-356.622492718845,-349.400157911665,632.238726300619,-351.57589662046,-325.641027621091,716.974980301992,-364.53459349431,-368.440525606382,688.978442944206,-345.296624388354,-320.00687014483
OML,288.065450872573,-159.41231136556,-151.677538570146,325.854911144188,-175.746345604845,-151.518458656714,392.610012162671,-207.316902540986,-204.558761386132,310.590769235666,-169.168248230711,-162.777814082954,443.58940513845,-227.371929598438,-204.719963924438,329.653492730898,-183.96398809327,-154.465428774125,569.699966974087,-287.228584626598,-278.078084571698,521.74950673945,-540.641925130015,-180.92788269438
GML,326.615246732552,-187.257473561301,-174.517864930263,213.18304167845,-160.780301089229,-126.232062506418,344.968585927725,-193.403585477006,-183.721474929616,375.121003950005,-207.246142366553,-196.98013956827,315.75499345094,-222.453816589607,-162.946906370587,242.778945103956,-160.311569806776,-132.359444116573,514.524120647429,-256.752020333076,-250.335702697783,591.85268540984,-439.650658567551,-210.962991194296
Competitive Suppression,363.596694886999,-211.865899449125,-195.954135530166,403.620376200474,-236.776973522233,-189.910577414037,307.850799579537,-174.26824440922,-167.366144693331,409.768751348436,-236.842934699437,-218.067688196508,360.70120859407,-227.391486559118,-171.438122068278,423.140558540309,-277.930327786469,-199.928873384405,478.075152503566,-238.495219917935,-234.113675628849,630.824045275863,-483.013853323815,-235.498075147238
Direct Suppression,345.090074191434,-189.404326278024,-183.041860132122,392.14587653216,-208.05723940172,-183.305880831602,425.165442498204,-232.452682350091,-224.057051354083,349.478918779359,-189.15974925651,-184.39180412543,478.345836066069,-254.700701155479,-224.788810192182,390.737293576963,-211.664065509023,-183.52462787516,585.102840059462,-299.044962380415,-288.103470920403,482.28826076179,-337.855818542583,-189.38611018412
Generalized Competitive Suppression,413.81231235034,-218.277968793764,-216.17218435768,358.163475172407,-220.706282149987,-180.325758481822,347.454825134293,-188.713232917539,-183.191393417668,448.837796501045,-239.111009632057,-236.727797509604,298.213597017928,-222.370328748069,-157.088877572105,369.027470296941,-232.216527804111,-188.960087742575,467.62785717771,-228.89965597709,-225.186980918707,577.499097222157,-394.573819839678,-256.93806824119
Generalized Direct Suppression,323.666201949182,-188.835089393311,-172.179711436929,223.643391068145,-129.969853154317,-117.685926975024,346.573257400649,-196.76645234419,-185.603792165897,363.677573298927,-202.798285378942,-192.961161373572,322.026472346824,-203.132865787264,-160.299175027475,206.898675791142,-131.908629568406,-112.294810051779,522.440128054654,-261.336140042646,-253.571055746574,544.027575584404,-470.329502082823,-204.86665237918
ROE Competitive Suppression,562.973790627578,-307.680170003472,-295.911326681257,584.784758715591,-360.696638532921,-288.55643981188,512.044992692913,-276.605017886333,-269.125133921434,581.052372914286,-321.017342303128,-306.091524278798,557.750655814852,-329.270204710994,-274.26077146731,587.857758348346,-370.804304682372,-289.383924514994,582.211832850205,-280.776505194729,-276.772037410948,669.144133998147,-375.069148032413,-316.68849775036
ROE Direct Suppression,598.737084566278,-334.078934499159,-326.309169127079,640.17646486448,-392.303877318538,-334.038081639471,618.26952647469,-337.065304440271,-333.383272688194,592.253489757244,-329.606428194446,-333.181217917707,656.66237340301,-363.59428874695,-337.286111794462,643.548409123301,-377.654687847097,-329.970924448405,705.632082203168,-357.836483463554,-354.903576534388,671.321443507975,-342.642130122764,-320.9669787705
OML,258.675158264698,-155.431640374326,-141.117360396005,316.111351279581,-218.121062723644,-142.980325101809,386.7383718199,-219.994279998562,-205.199817090506,286.986141320706,-171.390715763415,-153.033333348078,451.776314285698,-237.933074747161,-206.472934265874,312.76971143084,-275.568175890724,-149.079465150708,573.766012513376,-292.976548514412,-281.389696248009,515.297452122389,-462.090353223568,-153.509283336683
GML,289.831767698713,-161.604619410196,-157.395989354485,206.803259584463,-116.061706591796,-110.633941407874,322.315574976708,-180.095523134651,-171.670358380497,350.953880933317,-195.52730895876,-187.720021124314,312.685336466134,-180.10311162092,-156.506584746123,239.683144675286,-141.777049101463,-125.548823586798,510.163544697092,-251.037186259072,-248.994409852974,567.331971354712,-559.920162080522,-204.669251838564
Competitive Suppression,386.296216397759,-207.723790019729,-201.537466520392,425.59364853568,-263.594633427359,-198.267830430024,314.838841208711,-167.590962999018,-164.091951675963,423.983317774875,-229.876378867414,-221.469356021698,355.919702273146,-203.469776996427,-166.277016725081,442.000017978009,-244.521407844901,-206.218292208637,472.990657615403,-239.598895693357,-230.885303415672,582.959367871745,-415.276860627969,-240.950378143047
Direct Suppression,328.310210225234,-177.005057366804,-173.236245654386,377.161078986095,-224.272764004015,-179.874716792207,415.442357428237,-230.166127676455,-221.348326832972,307.403763284671,-166.550806965274,-163.998843154941,480.423344352701,-263.662739371658,-225.2642450676,360.388504561061,-207.227569261501,-171.028059358497,586.170807893628,-294.665205442141,-287.589299082223,497.875817737184,-340.44694430854,-169.511790992099
Generalized Competitive Suppression,416.150194646632,-225.353743999418,-218.097110099178,358.441640630103,-204.440590416054,-179.361209784168,340.059687936497,-189.841814086709,-179.603255770853,447.579059687472,-240.498162407836,-234.168175463626,290.197009835932,-192.369850830488,-149.701926927609,366.297458776592,-206.626968915002,-181.923416478556,467.896460501104,-229.648402009443,-226.078076323124,603.563454337081,-385.359891733621,-241.874060344248
Generalized Direct Suppression,327.756183087309,-177.198262054632,-173.361345512914,242.091103926844,-159.98427823989,-130.303711717398,360.596621083519,-197.780590018337,-192.358487289299,357.066544564505,-190.574836890233,-185.755356008541,351.607431310748,-230.2004658758,-176.202174789369,211.192285866039,-140.593844442768,-117.514266499554,529.093669915293,-260.657873113383,-257.226212769005,581.185408289469,-521.337180315615,-195.184349211831
ROE Competitive Suppression,561.790311017367,-349.880859392874,-303.47943550256,591.920490040167,-365.287044746385,-293.467942600506,516.624916237495,-316.111643579003,-277.807286210179,580.297978788771,-345.727361556459,-312.442832035313,576.966184791024,-433.904891092862,-280.509223120892,594.492235979941,-340.941297789554,-294.236381032554,584.940284178855,-289.817890535804,-277.071875798422,687.714014898982,-371.002282688214,-319.291885353014
ROE Direct Suppression,594.640612644522,-324.359471588466,-321.802989431583,644.577088174861,-356.637634964237,-332.94938448682,626.015322427787,-341.535590675028,-335.670101224646,586.777060612547,-316.287313873563,-313.848562930409,685.029631437682,-373.561513568029,-345.15815627971,638.151020453348,-353.109356618575,-327.734637636686,714.842970554823,-362.601046521294,-359.759779214567,677.30379015166,-375.448725064611,-315.322813885086
OML,296.42737441105,-160.756157428521,-155.046695856647,359.340428696143,-195.245712723874,-162.656754852239,353.945644281313,-194.458035388708,-188.092594812778,321.189476959595,-175.266510231728,-168.681680342811,418.382400860925,-224.047718787344,-196.763717235958,375.711842937943,-201.668977680099,-172.839166673489,543.240906903262,-273.864807617289,-267.496876882302,484.773216819142,-447.493887260748,-179.834157451521
GML,302.243397083294,-161.445202261203,-158.278874881502,159.045898056604,-94.1885295035131,-88.4591368611225,345.567510680568,-193.267550741078,-182.010199915734,346.711520491279,-183.444923636718,-181.547154595922,315.594909596703,-194.710241503176,-160.940161184284,173.88680960815,-134.003636585167,-93.7372515331269,522.491204161278,-259.46596692395,-254.489915423271,600.99208526332,-588.334826595141,-196.688312317304
Competitive Suppression,376.193583150424,-209.616057495761,-198.756906641554,410.816337377494,-231.266487651656,-195.93418154958,312.185624464811,-176.247175197595,-170.038880928887,414.388816723065,-232.119788249766,-218.272373753378,364.902491125113,-334.794623681566,-173.347838413338,430.919761959859,-258.014544476133,-204.248417729776,477.242157914068,-252.498693563508,-233.085825790608,580.620555719441,-417.573727917028,-238.04392303888
Direct Suppression,361.507577651907,-198.826006131096,-193.212307851652,413.674715243511,-240.962888421629,-197.178585520864,439.732222150289,-247.960872302314,-233.87148630021,343.74517988384,-196.449657437659,-181.098678021825,502.967536585258,-290.992245623853,-234.149578444449,402.016597655501,-240.881288896907,-185.032545674278,595.308009074575,-308.599202410405,-293.908314436277,441.434181531491,-305.892281442413,-191.657192180102
Generalized Competitive Suppression,379.214910731159,-200.893525507652,-199.672804715528,342.408483839448,-191.645602602636,-172.384180339633,334.841969138834,-180.829659133253,-176.539329723482,429.93051763746,-230.827433826847,-225.497065409038,298.721681621182,-177.926508263473,-151.224802986785,365.998531000604,-202.251961486172,-185.03132456803,483.953209505611,-238.081434959248,-235.449887099646,606.725983116659,-439.040788238649,-248.765867439545
Generalized Direct Suppression,303.57398689691,-169.605456109934,-163.497456874189,187.063435849548,-153.159547663772,-114.171392303991,359.085462367255,-194.162735661398,-189.452085623795,337.320360467405,-181.63900958356,-178.491743327316,347.364319527419,-214.01902201836,-172.102364058567,171.318238108711,-127.82658586276,-95.9212654625778,533.927697111549,-264.306922696879,-259.466265824329,516.881925845935,-509.939826010035,-188.054374634871
ROE Competitive Suppression,544.887840524657,-300.064180733472,-284.272129516414,574.800955935408,-334.098680729479,-284.384095798354,493.305623118304,-267.181636639885,-260.130046555483,567.274080174975,-313.680762436644,-296.009594382929,553.289407793277,-346.821889879947,-269.639754533795,579.850485305088,-348.711574388575,-286.978934609793,564.189870160796,-274.385885623342,-238.540918810792,680.824605581024,-367.290484137953,-303.336871501742
ROE Direct Suppression,579.317275718631,-349.619883043774,-320.990474305241,609.304318484335,-375.299590504196,-316.392065349378,608.025934286859,-358.378113742395,-332.557517048124,571.319036585516,-338.755904711342,-313.514408945478,653.878248006439,-409.86632174512,-329.701414089494,600.220005569753,-345.528821928952,-308.534121937236,695.270207250188,-363.860914087838,-354.145839052837,643.710247815004,-376.689509003046,-320.972569055208
OML,278.028433813967,-163.669180812466,-146.690686838181,331.669962093316,-251.024535198568,-147.773052702353,360.490166029061,-198.512181747787,-190.138593432108,324.160912947841,-197.536660809863,-173.921508105766,429.068580336539,-361.150644702293,-191.554897490847,352.832745928502,-262.802783657081,-169.330802556171,546.098049741563,-280.411212479184,-267.241087576611,564.826900780356,-733.898544693177,-223.338973756953
GML,307.504452599278,-164.202619859528,-162.511972758883,204.171773180632,-144.817005898042,-109.798216045224,340.259228253337,-186.389107365178,-182.995666868267,359.511773921315,-192.983748212851,-189.555331397333,316.384240340838,-195.611312776008,-161.377794566622,222.008033208449,-151.823459131431,-120.572231769918,517.415477008565,-259.511864125769,-253.215385623175,559.155277156224,-472.892459054026,-206.154194977535
Competitive Suppression,357.501354116414,-202.315190004892,-196.622663401181,394.199871423687,-338.006232211054,-192.524706308949,300.731073069921,-168.542137482379,-163.877823895366,399.497106584863,-222.940003478207,-218.492861135992,357.083375567769,-212.310085769815,-168.244199243865,412.17399198368,-346.538320715027,-200.343833001576,467.134491837395,-237.565526472286,-227.648971560462,580.184032643545,-408.868062365775,-236.628635667685
Direct Suppression,320.702873065811,-183.753555220445,-173.469682436189,352.403253878828,-197.544912524629,-169.44326479817,400.388484525807,-245.484819147924,-211.870236490319,320.309669900813,-185.532825133512,-172.816285030691,443.286467609929,-298.013749485381,-209.422646403425,358.545598223973,-208.868915073789,-171.070976866973,571.265092858408,-299.504132201941,-280.245182624474,523.234842335597,-313.373673712101,-174.151097763957
Generalized Competitive Suppression,381.35123597813,-206.156759753123,-201.165326184434,318.374387264304,-185.999519360258,-167.362601070614,303.102044513476,-166.368907597021,-162.753322385506,425.867582433267,-230.880298221983,-224.900808636724,262.207321363416,-161.66373792639,-134.504997863064,337.289895786254,-252.348994279484,-180.997634825621,458.555715835028,-223.484355030034,-221.269868842986,591.920193511334,-421.464005746522,-248.686118025731
Generalized Direct Suppression,324.809321655638,-177.537756359377,-172.093081150388,207.515343316513,-140.354018874863,-122.406565228604,350.615571887435,-192.598359433265,-186.743237840032,362.573306423356,-195.710394322209,-189.842019023973,336.035689431118,-244.13459497561,-169.702498949457,178.641647009568,-165.192548758457,-111.661314439232,521.852277197594,-258.517862778128,-254.029361045687,528.094390410182,-521.982243543374,-203.426988895506
ROE Competitive Suppression,555.602198371583,-306.232148916051,-291.586358154597,596.737993958178,-334.226268305907,-293.189080614967,499.488477353394,-278.473491151043,-265.805454381219,574.656363088998,-315.249129811886,-302.400550669029,565.349742284795,-330.649135084942,-280.320629715309,601.548181418059,-339.356270930343,-294.723346230299,555.555767528303,-270.033448711265,-265.822479788306,667.564824641977,-381.819802610806,-314.473289777856
ROE Direct Suppression,587.117161653749,-322.324453469843,-321.182980547918,643.497367628024,-384.146127910655,-330.245745725699,608.717970447115,-353.037097432741,-336.018990029384,579.817036586377,-317.318906937926,-316.292640294615,665.682050747001,-406.695381004185,-337.156365060764,640.316122348198,-385.771398987571,-324.161439330362,696.540628818969,-375.273338173569,-353.958125637549,683.522177622919,-362.461409085316,-312.476637672058
OML,259.919080370955,-183.65676255407,-143.30646930036,315.138357727873,-213.021808005417,-149.114304640738,352.775745563412,-194.406565825857,-191.008031628684,292.876100190248,-176.286544130551,-158.265606889781,410.074066449314,-216.239475808271,-192.909826685618,334.882104376907,-219.856901323497,-158.234155271354,556.396894329382,-285.551355037165,-272.359868617707,546.928834607298,-398.541808961403,-157.579596838945
GML,303.965398509118,-163.970942123529,-158.838163803231,188.32266303519,-105.131714625445,-97.8110794947064,328.146246505434,-187.518520363786,-177.495840842024,355.208510281899,-190.991267959197,-185.546791219734,321.33899527613,-200.716583258764,-161.239979045719,199.647873889314,-117.402501537751,-104.817236709656,519.426717894736,-260.915004954745,-254.37261108484,586.745209946594,-473.759919331585,-203.618086213195
Competitive Suppression,354.786579675196,-195.305778554657,-188.605677806022,394.062776082119,-217.409903059965,-186.241322292196,333.937097488863,-188.864949736939,-179.30776420611,391.644147802295,-215.333619576585,-210.54897658253,387.6409676159,-214.723855205862,-183.879856455463,408.910069322021,-231.098070611156,-197.873617188492,501.705173992211,-260.908729136234,-245.302997818082,553.162361511166,-423.616587094638,-234.693952699642
Direct Suppression,344.449200141325,-186.648127276055,-181.721136394563,385.336845842061,-271.633434751237,-180.780007603598,411.166631222561,-225.428248726584,-219.072346374586,331.729082542994,-179.148829868388,-172.9853974031,457.861049478752,-306.103846371994,-218.895252486026,371.619390102706,-233.099076213958,-173.215826777448,575.881381354479,-305.339058538644,-285.908981342004,468.156549916278,-359.189471773957,-181.183541541556
Generalized Competitive Suppression,395.45690789776,-209.760692244454,-206.776149118574,340.89467316911,-250.50990038263,-171.42151392951,319.950256754429,-189.789011576066,-168.816771393867,431.286139394963,-230.21016735411,-227.277610213503,292.131748366039,-322.559296329089,-147.958287766366,353.419891370648,-273.1940267648,-179.698115540172,455.993646404457,-221.980706649475,-221.075638337136,598.335612452091,-419.853153423346,-245.267817732349
Generalized Direct Suppression,334.310144299732,-185.752104807071,-174.271783900836,230.588233155821,-152.887163931692,-130.420712616995,365.968929669785,-218.041451271038,-195.172552427973,363.717691725355,-196.14096969818,-188.232675700711,350.033184939341,-216.471373005191,-178.60648624309,206.061849199258,-118.804488718796,-109.395312590088,528.051179620621,-263.686010134097,-258.076229457586,538.031196320711,-384.343672682263,-203.2514037476
ROE Competitive Suppression,593.401520981673,-349.106791178026,-316.52397094656,611.979058118527,-360.697686099473,-309.177794736865,550.686705218256,-298.163289986436,-290.98489021674,609.880152185415,-360.840891802151,-324.805078495037,588.809417502724,-328.784610632701,-294.789272349277,616.407351655019,-370.300050657554,-310.024303800303,625.964651141746,-289.630858355883,-293.50161230589,734.348987714893,-404.675713779845,-330.287186078839
ROE Direct Suppression,582.255807756854,-308.548737695308,-306.323400382771,646.998577551144,-382.637273484166,-326.109410372507,608.942123585632,-337.845151408111,-324.152003045909,573.776047443502,-303.646003919796,-301.350064921997,678.906371385641,-424.736542184378,-339.431687047793,638.014653879881,-375.966500263694,-319.240092754255,703.888842607095,-365.39514525371,-350.437983058,659.667677385514,-396.372185170351,-304.513665976604
OML,326.984035527297,-200.805153681551,-173.750565376994,375.625788646323,-972.500834359761,-173.784542521354,394.766856091348,-217.049055054191,-206.912823063202,340.225415403021,-201.797629141209,-184.490855389492,449.676203070278,-247.135664357831,-207.843901435026,374.147475337629,-574.627208809532,-179.739274400841,554.345074786973,-288.819500843692,-274.086292710744,482.581957652686,-400.500328912555,-202.441734216301
GML,337.189335208113,-189.505826086532,-176.521857357537,197.291384131775,-178.774656690616,-115.157084595195,343.772556918128,-190.212638642914,-180.662906719944,378.602224225522,-213.455234881885,-198.786547613819,308.147394508872,-178.056607278477,-156.772513192271,210.037545564241,-196.111580024064,-121.13602520556,515.787506669308,-253.820664416076,-250.624596042578,585.436397683857,-519.563972466534,-216.551310047218
Competitive Suppression,380.450234358309,-226.851431289489,-208.737578498506,404.789264330069,-271.787215873776,-198.64839614702,301.282883672607,-161.06727929341,-157.767808118069,419.141665449016,-244.504210068295,-228.883662652514,331.717771916983,-191.769523599386,-160.135993819684,419.379176116825,-266.707127581429,-205.893740949317,473.681373691783,-246.518326205433,-230.374184847151,590.638101460389,-467.213226137524,-244.386087859228
Direct Suppression,386.543035462959,-215.471825458665,-206.040139514223,416.373006181292,-266.058317170235,-199.040177284329,466.306034999026,-261.692566116402,-242.497665419983,365.682639043974,-199.0364602048,-193.107179848581,512.608786813726,-311.856669760884,-239.142902151431,404.010692362334,-262.522201561208,-191.539971673284,609.809234099688,-308.815932853122,-298.781532145319,495.273576337328,-317.53788846137,-205.288559754453
Generalized Competitive Suppression,378.076602018308,-208.569817360044,-197.440593696742,327.223922861633,-245.400226953243,-162.976150692241,324.456789940101,-177.362139911336,-169.999729738843,419.870373663375,-231.91239173545,-219.13943451717,303.3318253833,-235.808051600212,-152.31615004285,341.286550320979,-236.951878122635,-169.463017274162,481.436533472199,-235.968117981205,-232.713313452133,588.001824034091,-472.717818914336,-238.042996034187
Generalized Direct Suppression,297.423422230264,-165.570275613151,-160.783110631675,200.291625952962,-138.187470987305,-108.856661916406,349.711587730176,-196.133463934824,-184.700247952542,340.085744042737,-183.901459324681,-179.391467827747,323.058301504647,-185.314824805818,-161.507714359647,184.431664532592,-117.818323871834,-98.9101473023515,525.573798951274,-259.668637179898,-255.536823136827,543.68662972236,-450.946178812041,-198.701216683543
ROE Competitive Suppression,564.073170500071,-313.281404075597,-297.275150865653,602.523439595183,-324.401076726813,-293.246536440665,509.156238764853,-281.572183567717,-269.248350967576,586.390361549219,-323.415514623215,-307.463320846749,569.515349315292,-306.224719498226,-276.322441123872,605.790693991774,-326.182404831498,-294.19530260934,577.055511108114,-289.158140498156,-285.91291082583,685.083644747144,-367.924956655697,-314.438663924425
ROE Direct Suppression,577.356783965321,-317.04965296228,-313.53060062628,631.782168266978,-374.735808294607,-322.157381840873,607.374751993952,-333.192911541854,-332.527635058985,567.628756889958,-305.630044593285,-302.348193116174,669.018889968131,-373.909908655627,-331.970574449603,623.826722381722,-369.766178002547,-314.139694152522,699.20189216317,-367.93174469111,-353.094582783095,670.262980254209,-346.686684982461,-309.57048245398
OML,283.681533992315,-164.948846478806,-154.625206350475,330.774771664585,-216.320341999538,-157.023722947495,369.151310606365,-195.752990138364,-194.051068420279,310.498458254337,-171.142413651721,-166.546865913484,428.458403463359,-237.730935668942,-195.257346362851,337.359087912005,-216.059287623305,-162.94978664268,555.18751443405,-278.858120579773,-271.328250705081,548.837940794807,-625.095997559614,-186.168851277077
GML,308.045292279066,-167.521940326143,-161.779129748691,210.02064640949,-147.136996452244,-109.176239884213,345.373523658688,-189.825942811067,-184.821365866256,368.630513433326,-194.886961388389,-190.671371721563,327.42017234046,-189.561175571293,-163.680204573621,247.021453482706,-172.670150300663,-125.9711817289,525.70452682794,-258.56743828715,-256.529427884794,628.463624309055,-546.21283013657,-212.982834145377
Competitive Suppression,388.618075737143,-214.574698931261,-206.711258150366,423.532068260716,-256.871375515218,-209.859583287946,320.55176818463,-180.05883614846,-172.986319993389,429.097771500043,-238.158501671509,-229.544145593937,373.347020473748,-221.479348472395,-177.80789794375,438.461306950214,-265.437156715227,-217.202020324645,466.606230340459,-231.468633843476,-224.06858740769,614.454806419033,-481.645041765573,-244.654957809054
Direct Suppression,332.376830454605,-184.443038027504,-177.516207823785,368.238928720246,-201.064213990627,-177.284346463125,423.492078616087,-247.236348251576,-224.768925850373,312.541987461681,-171.204552258914,-166.76028074299,486.979469242494,-264.343299661028,-225.489997059816,347.636428515842,-196.058681709291,-167.108979664184,587.671904315154,-309.981670904734,-288.845197882901,458.970507609431,-444.132741669415,-181.123834979748
Generalized Competitive Suppression,400.917769157445,-215.785079433145,-211.356215319655,321.266740695883,-181.701850409311,-162.641648028467,324.105947046607,-174.076053072181,-171.341300213602,434.648963488289,-233.354083680982,-229.163556677585,275.109665548193,-165.067919703208,-141.902196046724,325.310798811901,-180.459256514942,-163.579980963984,472.362208953279,-232.578877458564,-228.228331097388,618.881105016758,-418.940727956981,-243.482074406659
