originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,322.517853834123,-183.451253972305,-170.939586897497,216.276095530695,-143.305549184413,-121.534799040795,337.000584522889,-186.840822978874,-178.988532155677,357.924080278229,-194.728651882833,-186.873793358703,325.393976343198,-202.556621426535,-160.136731973934,206.752286157289,-138.329929638582,-117.992175305606,522.245665801977,-256.88567387367,-253.723340614199,591.245701882507,-462.312952039902,-196.463848989267
ROE Competitive Suppression,553.31212707764,-302.635234317397,-289.240734380133,594.717442434418,-346.173944246563,-284.918873433124,495.117981300921,-263.160871471699,-259.073707047513,573.711005334185,-315.092428921048,-300.057358968027,558.620667634046,-298.829932693337,-270.668395036997,599.339755668363,-351.871485659336,-286.213743262673,527.709167749051,-261.26021412056,-288.334303256423,672.085518289343,-376.52928154022,-310.850310688722
ROE Direct Suppression,569.504789645005,-326.214087931723,-318.144119604395,617.185845264912,-352.877109951789,-322.872496655564,607.493044174774,-337.502584194359,-331.815980377019,560.993325104716,-318.612816395783,-307.199998831748,668.743304953951,-360.106372349819,-341.037639170155,606.289742151702,-355.643722304456,-313.480499410454,705.701307184304,-361.262873142985,-358.18817792345,669.90853678274,-714.653224818243,-311.539643982836
OML,291.913212216045,-159.227086244316,-155.922206361974,341.803867032974,-241.545661329353,-158.077122869499,370.605200694374,-196.830310516533,-194.563162853788,335.751585382131,-182.646872033335,-176.569718452464,403.644770525357,-288.986500268651,-196.871112150931,363.25647874018,-263.592553487538,-169.809236175804,562.407687484816,-279.802038221022,-273.849511229353,567.570194366623,-485.487054680042,-195.66146810005
GML,298.612882332684,-164.66309164282,-158.945716921631,206.072580103564,-124.709461455005,-105.026254867636,333.337688167623,-179.228823569608,-177.075469915209,346.345045990605,-188.755938331238,-182.593524102199,326.918301971552,-223.471311308042,-158.922319818862,214.923704296707,-139.888632428403,-113.505317353218,528.134222402787,-263.836476336593,-256.777235936446,606.819035048096,-553.098250606943,-188.252843019357
Competitive Suppression,377.519087634107,-210.447871347975,-203.44145612432,432.743527498779,-364.954547043378,-207.036229266244,321.462657876561,-181.046355803344,-175.959175122276,413.695361142907,-230.0232320383,-224.688707184302,371.158914969173,-377.563255957603,-179.725028535948,445.545986675661,-371.149738738547,-214.155009216245,478.714380223041,-249.811256046762,-234.378170486381,611.43888839626,-415.76040712344,-246.829156569708
Direct Suppression,358.149525093142,-195.186311731554,-190.342683990035,384.525121002914,-205.675280725675,-191.215994245711,431.77272164202,-235.825463551671,-226.559366876992,358.540183879966,-195.119688418558,-190.1040214204,487.01088451547,-253.347191864311,-230.394224228818,386.182101621418,-203.897693643066,-188.111656324636,584.660030294697,-299.130169118859,-288.58081361254,532.106795889596,-506.148537901046,-190.907915269299
Generalized Competitive Suppression,402.576221124791,-219.480908234461,-215.13618639435,334.360368497735,-258.34905439177,-174.856835282723,350.71364841599,-193.051025236699,-186.027719478623,435.732595556535,-236.847325589941,-233.306487567358,322.873065568271,-240.430730411433,-162.741035194608,339.997445361129,-261.346874081554,-178.89336031975,482.659891201792,-238.427337972215,-234.575874317737,593.954222586302,-421.375914208329,-248.448112018581
Generalized Direct Suppression,307.452046086167,-167.828721493577,-161.556410761588,232.584667134845,-141.409177758144,-121.1034094988,340.755343479983,-191.718412436116,-179.504810819465,337.225845870378,-183.038260986982,-178.002726996786,336.783734840922,-193.315796962827,-167.874967007527,196.752885062396,-123.861341229249,-107.08536995218,520.0398620549,-263.377597657226,-253.898713605601,527.171488717297,-457.186014893414,-195.918276254763
ROE Competitive Suppression,558.847293363551,-313.050437489323,-294.130420711911,577.108719062856,-326.323687662481,-280.062051395334,504.751232641348,-274.841635670586,-267.427787940491,577.373054366613,-323.006835611345,-305.758075974834,550.030349958903,-294.922026235434,-268.852564650781,576.601205820524,-324.439315461788,-281.351977368535,582.261743404873,-293.650577266435,-247.100774817505,689.101158248372,-385.725489668853,-313.572577317564
ROE Direct Suppression,575.303809129771,-305.940567746286,-303.446661425051,634.231262488776,-340.446474114555,-317.602897059975,590.237429001174,-317.635099009501,-314.225513903043,568.802963294933,-300.786337426671,-298.472562610335,645.757515210861,-368.094544988941,-325.415134732216,628.385378948492,-335.957173704106,-313.168743180975,679.858123355964,-344.792008315314,-342.354277981316,679.440589691376,-349.339745134751,-299.90095071992
